組別,科目名稱                                                                                            ,分數區間均數,人數,百分比,累計人數,累計百分比
13,英文、數甲、物理、化學、生物                                                                                      ,427.5,123,0.98,519       ,4.14
13,英文、數甲、物理、化學、生物                                                                                      ,422.5,137,1.09,656       ,5.24
13,英文、數甲、物理、化學、生物                                                                                      ,417.5,155,1.24,811       ,6.48
13,英文、數甲、物理、化學、生物                                                                                      ,412.5,188,1.5,999       ,7.98
13,英文、數甲、物理、化學、生物                                                                                      ,407.5,212,1.69,1211      ,9.67
13,英文、數甲、物理、化學、生物                                                                                      ,402.5,206,1.64,1417      ,11.31
13,英文、數甲、物理、化學、生物                                                                                      ,397.5,213,1.7,1630      ,13.02
13,英文、數甲、物理、化學、生物                                                                                      ,392.5,224,1.79,1854      ,14.80
13,英文、數甲、物理、化學、生物                                                                                      ,387.5,222,1.77,2076      ,16.58
13,英文、數甲、物理、化學、生物                                                                                      ,382.5,221,1.76,2297      ,18.34
13,英文、數甲、物理、化學、生物                                                                                      ,377.5,202,1.61,2499      ,19.95
13,英文、數甲、物理、化學、生物                                                                                      ,372.5,197,1.57,2696      ,21.53
13,英文、數甲、物理、化學、生物                                                                                      ,367.5,238,1.9,2934      ,23.43
13,英文、數甲、物理、化學、生物                                                                                      ,362.5,227,1.81,3161      ,25.24
13,英文、數甲、物理、化學、生物                                                                                      ,357.5,194,1.55,3355      ,26.79
13,英文、數甲、物理、化學、生物                                                                                      ,352.5,209,1.67,3564      ,28.46
13,英文、數甲、物理、化學、生物                                                                                      ,347.5,196,1.56,3760      ,30.02
13,英文、數甲、物理、化學、生物                                                                                      ,342.5,210,1.68,3970      ,31.70
13,英文、數甲、物理、化學、生物                                                                                      ,337.5,211,1.68,4181      ,33.38
13,英文、數甲、物理、化學、生物                                                                                      ,332.5,215,1.72,4396      ,35.10
13,英文、數甲、物理、化學、生物                                                                                      ,327.5,219,1.75,4615      ,36.85
13,英文、數甲、物理、化學、生物                                                                                      ,322.5,198,1.58,4813      ,38.43
13,英文、數甲、物理、化學、生物                                                                                      ,317.5,221,1.76,5034      ,40.19
13,英文、數甲、物理、化學、生物                                                                                      ,312.5,253,2.02,5287      ,42.21
13,英文、數甲、物理、化學、生物                                                                                      ,307.5,182,1.45,5469      ,43.67
13,英文、數甲、物理、化學、生物                                                                                      ,302.5,210,1.68,5679      ,45.34
13,英文、數甲、物理、化學、生物                                                                                      ,297.5,189,1.51,5868      ,46.85
13,英文、數甲、物理、化學、生物                                                                                      ,292.5,194,1.55,6062      ,48.40
13,英文、數甲、物理、化學、生物                                                                                      ,287.5,194,1.55,6256      ,49.95
13,英文、數甲、物理、化學、生物                                                                                      ,282.5,194,1.55,6450      ,51.50
13,英文、數甲、物理、化學、生物                                                                                      ,277.5,192,1.53,6642      ,53.03
13,英文、數甲、物理、化學、生物                                                                                      ,272.5,188,1.5,6830      ,54.54
13,英文、數甲、物理、化學、生物                                                                                      ,267.5,158,1.26,6988      ,55.80
13,英文、數甲、物理、化學、生物                                                                                      ,262.5,173,1.38,7161      ,57.18
13,英文、數甲、物理、化學、生物                                                                                      ,257.5,171,1.37,7332      ,58.54
13,英文、數甲、物理、化學、生物                                                                                      ,252.5,173,1.38,7505      ,59.92
13,英文、數甲、物理、化學、生物                                                                                      ,247.5,200,1.6,7705      ,61.52
13,英文、數甲、物理、化學、生物                                                                                      ,242.5,184,1.47,7889      ,62.99
13,英文、數甲、物理、化學、生物                                                                                      ,237.5,171,1.37,8060      ,64.36
13,英文、數甲、物理、化學、生物                                                                                      ,232.5,170,1.36,8230      ,65.71
13,英文、數甲、物理、化學、生物                                                                                      ,227.5,168,1.34,8398      ,67.06
13,英文、數甲、物理、化學、生物                                                                                      ,222.5,160,1.28,8558      ,68.33
13,英文、數甲、物理、化學、生物                                                                                      ,217.5,177,1.41,8735      ,69.75
13,英文、數甲、物理、化學、生物                                                                                      ,212.5,169,1.35,8904      ,71.10
13,英文、數甲、物理、化學、生物                                                                                      ,207.5,144,1.15,9048      ,72.25
13,英文、數甲、物理、化學、生物                                                                                      ,202.5,157,1.25,9205      ,73.50
13,英文、數甲、物理、化學、生物                                                                                      ,197.5,159,1.27,9364      ,74.77
13,英文、數甲、物理、化學、生物                                                                                      ,192.5,140,1.12,9504      ,75.89
13,英文、數甲、物理、化學、生物                                                                                      ,187.5,142,1.13,9646      ,77.02
13,英文、數甲、物理、化學、生物                                                                                      ,182.5,132,1.05,9778      ,78.07
13,英文、數甲、物理、化學、生物                                                                                      ,177.5,137,1.09,9915      ,79.17
13,英文、數甲、物理、化學、生物                                                                                      ,172.5,159,1.27,10074     ,80.44
13,英文、數甲、物理、化學、生物                                                                                      ,167.5,132,1.05,10206     ,81.49
13,英文、數甲、物理、化學、生物                                                                                      ,162.5,146,1.17,10352     ,82.66
13,英文、數甲、物理、化學、生物                                                                                      ,157.5,116,0.93,10468     ,83.58
13,英文、數甲、物理、化學、生物                                                                                      ,152.5,126,1.01,10594     ,84.59
13,英文、數甲、物理、化學、生物                                                                                      ,147.5,133,1.06,10727     ,85.65
13,英文、數甲、物理、化學、生物                                                                                      ,142.5,115,0.92,10842     ,86.57
13,英文、數甲、物理、化學、生物                                                                                      ,137.5,106,0.85,10948     ,87.42
13,英文、數甲、物理、化學、生物                                                                                      ,132.5,124,0.99,11072     ,88.41
13,英文、數甲、物理、化學、生物                                                                                      ,127.5,105,0.84,11177     ,89.24
13,英文、數甲、物理、化學、生物                                                                                      ,122.5,110,0.88,11287     ,90.12
13,英文、數甲、物理、化學、生物                                                                                      ,117.5,116,0.93,11403     ,91.05
13,英文、數甲、物理、化學、生物                                                                                      ,112.5,81,0.65,11484     ,91.70
13,英文、數甲、物理、化學、生物                                                                                      ,107.5,66,0.53,11550     ,92.22
13,英文、數甲、物理、化學、生物                                                                                      ,102.5,86,0.69,11636     ,92.91
13,英文、數甲、物理、化學、生物                                                                                      ,97.5,83,0.66,11719     ,93.57
13,英文、數甲、物理、化學、生物                                                                                      ,92.5,76,0.61,11795     ,94.18
13,英文、數甲、物理、化學、生物                                                                                      ,87.5,46,0.37,11841     ,94.55
13,英文、數甲、物理、化學、生物                                                                                      ,82.5,54,0.43,11895     ,94.98
13,英文、數甲、物理、化學、生物                                                                                      ,77.5,49,0.39,11944     ,95.37
13,英文、數甲、物理、化學、生物                                                                                      ,72.5,34,0.27,11978     ,95.64
13,英文、數甲、物理、化學、生物                                                                                      ,67.5,24,0.19,12002     ,95.83
13,英文、數甲、物理、化學、生物                                                                                      ,62.5,22,0.18,12024     ,96.01
13,英文、數甲、物理、化學、生物                                                                                      ,57.5,10,0.08,12034     ,96.09
13,英文、數甲、物理、化學、生物                                                                                      ,52.5,15,0.12,12049     ,96.21
13,英文、數甲、物理、化學、生物                                                                                      ,47.5,1,0.01,12050     ,96.22
13,英文、數甲、物理、化學、生物                                                                                      ,42.5,2,0.02,12052     ,96.23
13,英文、數甲、物理、化學、生物                                                                                      ,37.5,3,0.02,12055     ,96.26
13,英文、數甲、物理、化學、生物                                                                                      ,32.5,7,0.06,12062     ,96.31
13,英文、數甲、物理、化學、生物                                                                                      ,27.5,5,0.04,12067     ,96.35
13,英文、數甲、物理、化學、生物                                                                                      ,22.5,4,0.03,12071     ,96.38
13,英文、數甲、物理、化學、生物                                                                                      ,17.5,8,0.06,12079     ,96.45
13,英文、數甲、物理、化學、生物                                                                                      ,12.5,1,0.01,12080     ,96.45
13,英文、數甲、物理、化學、生物                                                                                      ,7.5,2,0.02,12082     ,96.47
13,英文、數甲、物理、化學、生物                                                                                      ,2.5,442,3.53,12524     ,100.0
14,國文、化學、生物                                                                                            ,298.5,0,0,0         ,0.0
14,國文、化學、生物                                                                                            ,295.5,0,0,0         ,0.0
14,國文、化學、生物                                                                                            ,292.5,0,0,0         ,0.0
14,國文、化學、生物                                                                                            ,289.5,0,0,0         ,0.0
14,國文、化學、生物                                                                                            ,286.5,0,0,0         ,0.0
14,國文、化學、生物                                                                                            ,283.5,0,0,0         ,0.0
14,國文、化學、生物                                                                                            ,280.5,0,0,0         ,0.0
14,國文、化學、生物                                                                                            ,277.5,0,0,0         ,0.0
14,國文、化學、生物                                                                                            ,274.5,0,0,0         ,0.0
14,國文、化學、生物                                                                                            ,271.5,0,0,0         ,0.0
14,國文、化學、生物                                                                                            ,268.5,2,0.01,2         ,0.01
14,國文、化學、生物                                                                                            ,265.5,4,0.03,6         ,0.04
14,國文、化學、生物                                                                                            ,262.5,6,0.04,12        ,0.09
14,國文、化學、生物                                                                                            ,259.5,11,0.08,23        ,0.17
14,國文、化學、生物                                                                                            ,256.5,18,0.13,41        ,0.30
14,國文、化學、生物                                                                                            ,253.5,34,0.25,75        ,0.55
14,國文、化學、生物                                                                                            ,250.5,48,0.35,123       ,0.90
14,國文、化學、生物                                                                                            ,247.5,98,0.71,221       ,1.61
14,國文、化學、生物                                                                                            ,244.5,102,0.74,323       ,2.35
14,國文、化學、生物                                                                                            ,241.5,131,0.95,454       ,3.31
14,國文、化學、生物                                                                                            ,238.5,144,1.05,598       ,4.36
14,國文、化學、生物                                                                                            ,235.5,198,1.44,796       ,5.80
14,國文、化學、生物                                                                                            ,232.5,243,1.77,1039      ,7.57
14,國文、化學、生物                                                                                            ,229.5,200,1.46,1239      ,9.03
14,國文、化學、生物                                                                                            ,226.5,285,2.08,1524      ,11.10
14,國文、化學、生物                                                                                            ,223.5,290,2.11,1814      ,13.22
14,國文、化學、生物                                                                                            ,220.5,294,2.14,2108      ,15.36
14,國文、化學、生物                                                                                            ,217.5,297,2.16,2405      ,17.52
14,國文、化學、生物                                                                                            ,214.5,269,1.96,2674      ,19.48
14,國文、化學、生物                                                                                            ,211.5,302,2.2,2976      ,21.68
14,國文、化學、生物                                                                                            ,208.5,296,2.16,3272      ,23.84
14,國文、化學、生物                                                                                            ,205.5,305,2.22,3577      ,26.06
14,國文、化學、生物                                                                                            ,202.5,302,2.2,3879      ,28.26
14,國文、化學、生物                                                                                            ,199.5,279,2.03,4158      ,30.30
14,國文、化學、生物                                                                                            ,196.5,308,2.24,4466      ,32.54
14,國文、化學、生物                                                                                            ,193.5,284,2.07,4750      ,34.61
14,國文、化學、生物                                                                                            ,190.5,315,2.3,5065      ,36.90
14,國文、化學、生物                                                                                            ,187.5,268,1.95,5333      ,38.86
14,國文、化學、生物                                                                                            ,184.5,308,2.24,5641      ,41.10
14,國文、化學、生物                                                                                            ,181.5,291,2.12,5932      ,43.22
14,國文、化學、生物                                                                                            ,178.5,303,2.21,6235      ,45.43
14,國文、化學、生物                                                                                            ,175.5,266,1.94,6501      ,47.37
14,國文、化學、生物                                                                                            ,172.5,263,1.92,6764      ,49.28
14,國文、化學、生物                                                                                            ,169.5,289,2.11,7053      ,51.39
14,國文、化學、生物                                                                                            ,166.5,290,2.11,7343      ,53.50
14,國文、化學、生物                                                                                            ,163.5,269,1.96,7612      ,55.46
14,國文、化學、生物                                                                                            ,160.5,269,1.96,7881      ,57.42
14,國文、化學、生物                                                                                            ,157.5,231,1.68,8112      ,59.10
14,國文、化學、生物                                                                                            ,154.5,254,1.85,8366      ,60.95
14,國文、化學、生物                                                                                            ,151.5,268,1.95,8634      ,62.91
14,國文、化學、生物                                                                                            ,148.5,258,1.88,8892      ,64.79
14,國文、化學、生物                                                                                            ,145.5,229,1.67,9121      ,66.46
14,國文、化學、生物                                                                                            ,142.5,250,1.82,9371      ,68.28
14,國文、化學、生物                                                                                            ,139.5,212,1.54,9583      ,69.82
14,國文、化學、生物                                                                                            ,136.5,228,1.66,9811      ,71.48
14,國文、化學、生物                                                                                            ,133.5,198,1.44,10009     ,72.93
14,國文、化學、生物                                                                                            ,130.5,196,1.43,10205     ,74.35
14,國文、化學、生物                                                                                            ,127.5,206,1.5,10411     ,75.85
14,國文、化學、生物                                                                                            ,124.5,192,1.4,10603     ,77.25
14,國文、化學、生物                                                                                            ,121.5,213,1.55,10816     ,78.81
14,國文、化學、生物                                                                                            ,118.5,186,1.36,11002     ,80.16
14,國文、化學、生物                                                                                            ,115.5,179,1.3,11181     ,81.46
14,國文、化學、生物                                                                                            ,112.5,168,1.22,11349     ,82.69
14,國文、化學、生物                                                                                            ,109.5,180,1.31,11529     ,84.0
14,國文、化學、生物                                                                                            ,106.5,169,1.23,11698     ,85.23
14,國文、化學、生物                                                                                            ,103.5,151,1.1,11849     ,86.33
14,國文、化學、生物                                                                                            ,100.5,147,1.07,11996     ,87.40
14,國文、化學、生物                                                                                            ,97.5,132,0.96,12128     ,88.36
14,國文、化學、生物                                                                                            ,94.5,114,0.83,12242     ,89.19
14,國文、化學、生物                                                                                            ,91.5,125,0.91,12367     ,90.11
14,國文、化學、生物                                                                                            ,88.5,121,0.88,12488     ,90.99
14,國文、化學、生物                                                                                            ,85.5,85,0.62,12573     ,91.61
14,國文、化學、生物                                                                                            ,82.5,75,0.55,12648     ,92.15
14,國文、化學、生物                                                                                            ,79.5,82,0.6,12730     ,92.75
14,國文、化學、生物                                                                                            ,76.5,83,0.6,12813     ,93.36
14,國文、化學、生物                                                                                            ,73.5,58,0.42,12871     ,93.78
14,國文、化學、生物                                                                                            ,70.5,57,0.42,12928     ,94.19
14,國文、化學、生物                                                                                            ,67.5,58,0.42,12986     ,94.62
14,國文、化學、生物                                                                                            ,64.5,42,0.31,13028     ,94.92
14,國文、化學、生物                                                                                            ,61.5,27,0.2,13055     ,95.12
14,國文、化學、生物                                                                                            ,58.5,27,0.2,13082     ,95.32
14,國文、化學、生物                                                                                            ,55.5,27,0.2,13109     ,95.51
14,國文、化學、生物                                                                                            ,52.5,20,0.15,13129     ,95.66
14,國文、化學、生物                                                                                            ,49.5,27,0.2,13156     ,95.85
14,國文、化學、生物                                                                                            ,46.5,9,0.07,13165     ,95.92
14,國文、化學、生物                                                                                            ,43.5,12,0.09,13177     ,96.01
14,國文、化學、生物                                                                                            ,40.5,7,0.05,13184     ,96.06
14,國文、化學、生物                                                                                            ,37.5,6,0.04,13190     ,96.10
14,國文、化學、生物                                                                                            ,34.5,7,0.05,13197     ,96.15
14,國文、化學、生物                                                                                            ,31.5,7,0.05,13204     ,96.20
14,國文、化學、生物                                                                                            ,28.5,8,0.06,13212     ,96.26
14,國文、化學、生物                                                                                            ,25.5,4,0.03,13216     ,96.29
14,國文、化學、生物                                                                                            ,22.5,2,0.01,13218     ,96.31
14,國文、化學、生物                                                                                            ,19.5,2,0.01,13220     ,96.32
14,國文、化學、生物                                                                                            ,16.5,4,0.03,13224     ,96.35
14,國文、化學、生物                                                                                            ,13.5,0,0,13224     ,96.35
14,國文、化學、生物                                                                                            ,10.5,0,0,13224     ,96.35
14,國文、化學、生物                                                                                            ,7.5,0,0,13224     ,96.35
14,國文、化學、生物                                                                                            ,4.5,1,0.01,13225     ,96.36
14,國文、化學、生物                                                                                            ,1.5,500,3.64,13725     ,100.0
15,國文、物理、生物                                                                                            ,298.5,0,0,0         ,0.0
15,國文、物理、生物                                                                                            ,295.5,0,0,0         ,0.0
15,國文、物理、生物                                                                                            ,292.5,0,0,0         ,0.0
15,國文、物理、生物                                                                                            ,289.5,0,0,0         ,0.0
15,國文、物理、生物                                                                                            ,286.5,0,0,0         ,0.0
15,國文、物理、生物                                                                                            ,283.5,0,0,0         ,0.0
15,國文、物理、生物                                                                                            ,280.5,0,0,0         ,0.0
15,國文、物理、生物                                                                                            ,277.5,0,0,0         ,0.0
15,國文、物理、生物                                                                                            ,274.5,0,0,0         ,0.0
15,國文、物理、生物                                                                                            ,271.5,1,0.01,1         ,0.01
15,國文、物理、生物                                                                                            ,268.5,1,0.01,2         ,0.02
15,國文、物理、生物                                                                                            ,265.5,11,0.09,13        ,0.11
15,國文、物理、生物                                                                                            ,262.5,16,0.13,29        ,0.24
15,國文、物理、生物                                                                                            ,259.5,27,0.22,56        ,0.46
15,國文、物理、生物                                                                                            ,256.5,48,0.4,104       ,0.86
15,國文、物理、生物                                                                                            ,253.5,71,0.58,175       ,1.44
15,國文、物理、生物                                                                                            ,250.5,96,0.79,271       ,2.23
15,國文、物理、生物                                                                                            ,247.5,122,1,393       ,3.24
15,國文、物理、生物                                                                                            ,244.5,154,1.27,547       ,4.51
15,國文、物理、生物                                                                                            ,241.5,172,1.42,719       ,5.92
15,國文、物理、生物                                                                                            ,238.5,220,1.81,939       ,7.73
15,國文、物理、生物                                                                                            ,235.5,229,1.89,1168      ,9.62
15,國文、物理、生物                                                                                            ,232.5,236,1.94,1404      ,11.56
15,國文、物理、生物                                                                                            ,229.5,222,1.83,1626      ,13.39
15,國文、物理、生物                                                                                            ,226.5,248,2.04,1874      ,15.43
15,國文、物理、生物                                                                                            ,223.5,236,1.94,2110      ,17.38
15,國文、物理、生物                                                                                            ,220.5,243,2,2353      ,19.38
15,國文、物理、生物                                                                                            ,217.5,271,2.23,2624      ,21.61
15,國文、物理、生物                                                                                            ,214.5,235,1.94,2859      ,23.55
15,國文、物理、生物                                                                                            ,211.5,233,1.92,3092      ,25.47
15,國文、物理、生物                                                                                            ,208.5,229,1.89,3321      ,27.35
15,國文、物理、生物                                                                                            ,205.5,237,1.95,3558      ,29.30
15,國文、物理、生物                                                                                            ,202.5,221,1.82,3779      ,31.12
15,國文、物理、生物                                                                                            ,199.5,235,1.94,4014      ,33.06
15,國文、物理、生物                                                                                            ,196.5,237,1.95,4251      ,35.01
15,國文、物理、生物                                                                                            ,193.5,237,1.95,4488      ,36.96
15,國文、物理、生物                                                                                            ,190.5,245,2.02,4733      ,38.98
15,國文、物理、生物                                                                                            ,187.5,274,2.26,5007      ,41.24
15,國文、物理、生物                                                                                            ,184.5,237,1.95,5244      ,43.19
15,國文、物理、生物                                                                                            ,181.5,247,2.03,5491      ,45.22
15,國文、物理、生物                                                                                            ,178.5,226,1.86,5717      ,47.08
15,國文、物理、生物                                                                                            ,175.5,227,1.87,5944      ,48.95
15,國文、物理、生物                                                                                            ,172.5,235,1.94,6179      ,50.89
15,國文、物理、生物                                                                                            ,169.5,240,1.98,6419      ,52.87
15,國文、物理、生物                                                                                            ,166.5,261,2.15,6680      ,55.02
15,國文、物理、生物                                                                                            ,163.5,228,1.88,6908      ,56.89
15,國文、物理、生物                                                                                            ,160.5,238,1.96,7146      ,58.85
15,國文、物理、生物                                                                                            ,157.5,192,1.58,7338      ,60.43
15,國文、物理、生物                                                                                            ,154.5,188,1.55,7526      ,61.98
15,國文、物理、生物                                                                                            ,151.5,218,1.8,7744      ,63.78
15,國文、物理、生物                                                                                            ,148.5,224,1.84,7968      ,65.62
15,國文、物理、生物                                                                                            ,145.5,204,1.68,8172      ,67.30
15,國文、物理、生物                                                                                            ,142.5,209,1.72,8381      ,69.02
15,國文、物理、生物                                                                                            ,139.5,194,1.6,8575      ,70.62
15,國文、物理、生物                                                                                            ,136.5,202,1.66,8777      ,72.29
15,國文、物理、生物                                                                                            ,133.5,188,1.55,8965      ,73.83
15,國文、物理、生物                                                                                            ,130.5,177,1.46,9142      ,75.29
15,國文、物理、生物                                                                                            ,127.5,163,1.34,9305      ,76.63
15,國文、物理、生物                                                                                            ,124.5,179,1.47,9484      ,78.11
15,國文、物理、生物                                                                                            ,121.5,159,1.31,9643      ,79.42
15,國文、物理、生物                                                                                            ,118.5,154,1.27,9797      ,80.69
15,國文、物理、生物                                                                                            ,115.5,152,1.25,9949      ,81.94
15,國文、物理、生物                                                                                            ,112.5,151,1.24,10100     ,83.18
15,國文、物理、生物                                                                                            ,109.5,144,1.19,10244     ,84.37
15,國文、物理、生物                                                                                            ,106.5,133,1.1,10377     ,85.46
15,國文、物理、生物                                                                                            ,103.5,121,1,10498     ,86.46
15,國文、物理、生物                                                                                            ,100.5,116,0.96,10614     ,87.42
15,國文、物理、生物                                                                                            ,97.5,108,0.89,10722     ,88.31
15,國文、物理、生物                                                                                            ,94.5,120,0.99,10842     ,89.29
15,國文、物理、生物                                                                                            ,91.5,99,0.82,10941     ,90.11
15,國文、物理、生物                                                                                            ,88.5,110,0.91,11051     ,91.01
15,國文、物理、生物                                                                                            ,85.5,96,0.79,11147     ,91.81
15,國文、物理、生物                                                                                            ,82.5,80,0.66,11227     ,92.46
15,國文、物理、生物                                                                                            ,79.5,57,0.47,11284     ,92.93
15,國文、物理、生物                                                                                            ,76.5,60,0.49,11344     ,93.43
15,國文、物理、生物                                                                                            ,73.5,51,0.42,11395     ,93.85
15,國文、物理、生物                                                                                            ,70.5,50,0.41,11445     ,94.26
15,國文、物理、生物                                                                                            ,67.5,51,0.42,11496     ,94.68
15,國文、物理、生物                                                                                            ,64.5,44,0.36,11540     ,95.04
15,國文、物理、生物                                                                                            ,61.5,31,0.26,11571     ,95.30
15,國文、物理、生物                                                                                            ,58.5,29,0.24,11600     ,95.54
15,國文、物理、生物                                                                                            ,55.5,28,0.23,11628     ,95.77
15,國文、物理、生物                                                                                            ,52.5,19,0.16,11647     ,95.92
15,國文、物理、生物                                                                                            ,49.5,17,0.14,11664     ,96.06
15,國文、物理、生物                                                                                            ,46.5,9,0.07,11673     ,96.14
15,國文、物理、生物                                                                                            ,43.5,16,0.13,11689     ,96.27
15,國文、物理、生物                                                                                            ,40.5,4,0.03,11693     ,96.30
15,國文、物理、生物                                                                                            ,37.5,6,0.05,11699     ,96.35
15,國文、物理、生物                                                                                            ,34.5,7,0.06,11706     ,96.41
15,國文、物理、生物                                                                                            ,31.5,7,0.06,11713     ,96.47
15,國文、物理、生物                                                                                            ,28.5,5,0.04,11718     ,96.51
15,國文、物理、生物                                                                                            ,25.5,2,0.02,11720     ,96.52
15,國文、物理、生物                                                                                            ,22.5,0,0,11720     ,96.52
15,國文、物理、生物                                                                                            ,19.5,2,0.02,11722     ,96.54
15,國文、物理、生物                                                                                            ,16.5,3,0.02,11725     ,96.57
15,國文、物理、生物                                                                                            ,13.5,1,0.01,11726     ,96.57
15,國文、物理、生物                                                                                            ,10.5,0,0,11726     ,96.57
15,國文、物理、生物                                                                                            ,7.5,0,0,11726     ,96.57
15,國文、物理、生物                                                                                            ,4.5,1,0.01,11727     ,96.58
15,國文、物理、生物                                                                                            ,1.5,415,3.42,12142     ,100.0
16,國文、物理、化學                                                                                            ,298.5,0,0,0         ,0.0
16,國文、物理、化學                                                                                            ,295.5,0,0,0         ,0.0
16,國文、物理、化學                                                                                            ,292.5,0,0,0         ,0.0
16,國文、物理、化學                                                                                            ,289.5,0,0,0         ,0.0
16,國文、物理、化學                                                                                            ,286.5,0,0,0         ,0.0
16,國文、物理、化學                                                                                            ,283.5,0,0,0         ,0.0
16,國文、物理、化學                                                                                            ,280.5,0,0,0         ,0.0
