組別,科目名稱                                                                                            ,分數區間均數,人數,百分比,累計人數,累計百分比
06,英文、數乙、公民與社會                                                                                         ,127.5,463,1.77,17034     ,65.29
06,英文、數乙、公民與社會                                                                                         ,124.5,516,1.98,17550     ,67.27
06,英文、數乙、公民與社會                                                                                         ,121.5,507,1.94,18057     ,69.22
06,英文、數乙、公民與社會                                                                                         ,118.5,495,1.9,18552     ,71.11
06,英文、數乙、公民與社會                                                                                         ,115.5,460,1.76,19012     ,72.88
06,英文、數乙、公民與社會                                                                                         ,112.5,478,1.83,19490     ,74.71
06,英文、數乙、公民與社會                                                                                         ,109.5,445,1.71,19935     ,76.41
06,英文、數乙、公民與社會                                                                                         ,106.5,443,1.7,20378     ,78.11
06,英文、數乙、公民與社會                                                                                         ,103.5,485,1.86,20863     ,79.97
06,英文、數乙、公民與社會                                                                                         ,100.5,379,1.45,21242     ,81.42
06,英文、數乙、公民與社會                                                                                         ,97.5,416,1.59,21658     ,83.02
06,英文、數乙、公民與社會                                                                                         ,94.5,383,1.47,22041     ,84.49
06,英文、數乙、公民與社會                                                                                         ,91.5,334,1.28,22375     ,85.77
06,英文、數乙、公民與社會                                                                                         ,88.5,347,1.33,22722     ,87.10
06,英文、數乙、公民與社會                                                                                         ,85.5,339,1.3,23061     ,88.40
06,英文、數乙、公民與社會                                                                                         ,82.5,308,1.18,23369     ,89.58
06,英文、數乙、公民與社會                                                                                         ,79.5,269,1.03,23638     ,90.61
06,英文、數乙、公民與社會                                                                                         ,76.5,215,0.82,23853     ,91.43
06,英文、數乙、公民與社會                                                                                         ,73.5,185,0.71,24038     ,92.14
06,英文、數乙、公民與社會                                                                                         ,70.5,180,0.69,24218     ,92.83
06,英文、數乙、公民與社會                                                                                         ,67.5,150,0.57,24368     ,93.41
06,英文、數乙、公民與社會                                                                                         ,64.5,126,0.48,24494     ,93.89
06,英文、數乙、公民與社會                                                                                         ,61.5,101,0.39,24595     ,94.28
06,英文、數乙、公民與社會                                                                                         ,58.5,91,0.35,24686     ,94.63
06,英文、數乙、公民與社會                                                                                         ,55.5,75,0.29,24761     ,94.91
06,英文、數乙、公民與社會                                                                                         ,52.5,49,0.19,24810     ,95.10
06,英文、數乙、公民與社會                                                                                         ,49.5,42,0.16,24852     ,95.26
06,英文、數乙、公民與社會                                                                                         ,46.5,30,0.11,24882     ,95.38
06,英文、數乙、公民與社會                                                                                         ,43.5,29,0.11,24911     ,95.49
06,英文、數乙、公民與社會                                                                                         ,40.5,24,0.09,24935     ,95.58
06,英文、數乙、公民與社會                                                                                         ,37.5,18,0.07,24953     ,95.65
06,英文、數乙、公民與社會                                                                                         ,34.5,12,0.05,24965     ,95.70
06,英文、數乙、公民與社會                                                                                         ,31.5,17,0.07,24982     ,95.76
06,英文、數乙、公民與社會                                                                                         ,28.5,4,0.02,24986     ,95.78
06,英文、數乙、公民與社會                                                                                         ,25.5,13,0.05,24999     ,95.83
06,英文、數乙、公民與社會                                                                                         ,22.5,12,0.05,25011     ,95.87
06,英文、數乙、公民與社會                                                                                         ,19.5,14,0.05,25025     ,95.93
06,英文、數乙、公民與社會                                                                                         ,16.5,5,0.02,25030     ,95.94
06,英文、數乙、公民與社會                                                                                         ,13.5,5,0.02,25035     ,95.96
06,英文、數乙、公民與社會                                                                                         ,10.5,6,0.02,25041     ,95.99
06,英文、數乙、公民與社會                                                                                         ,7.5,3,0.01,25044     ,96.0
06,英文、數乙、公民與社會                                                                                         ,4.5,3,0.01,25047     ,96.01
06,英文、數乙、公民與社會                                                                                         ,1.5,1041,3.99,26088     ,100.0
07,英文、數甲、化學                                                                                            ,298.5,0,0,0         ,0.0
07,英文、數甲、化學                                                                                            ,295.5,1,0,1         ,0.0
07,英文、數甲、化學                                                                                            ,292.5,1,0,2         ,0.01
07,英文、數甲、化學                                                                                            ,289.5,0,0,2         ,0.01
07,英文、數甲、化學                                                                                            ,286.5,6,0.03,8         ,0.04
07,英文、數甲、化學                                                                                            ,283.5,12,0.05,20        ,0.09
07,英文、數甲、化學                                                                                            ,280.5,16,0.07,36        ,0.16
07,英文、數甲、化學                                                                                            ,277.5,24,0.11,60        ,0.27
07,英文、數甲、化學                                                                                            ,274.5,40,0.18,100       ,0.46
07,英文、數甲、化學                                                                                            ,271.5,64,0.29,164       ,0.75
07,英文、數甲、化學                                                                                            ,268.5,76,0.35,240       ,1.10
07,英文、數甲、化學                                                                                            ,265.5,107,0.49,347       ,1.59
07,英文、數甲、化學                                                                                            ,262.5,105,0.48,452       ,2.07
07,英文、數甲、化學                                                                                            ,259.5,136,0.62,588       ,2.69
07,英文、數甲、化學                                                                                            ,256.5,181,0.83,769       ,3.52
07,英文、數甲、化學                                                                                            ,253.5,153,0.7,922       ,4.22
07,英文、數甲、化學                                                                                            ,250.5,185,0.85,1107      ,5.07
07,英文、數甲、化學                                                                                            ,247.5,226,1.04,1333      ,6.11
07,英文、數甲、化學                                                                                            ,244.5,236,1.08,1569      ,7.19
07,英文、數甲、化學                                                                                            ,241.5,276,1.26,1845      ,8.45
07,英文、數甲、化學                                                                                            ,238.5,228,1.04,2073      ,9.50
07,英文、數甲、化學                                                                                            ,235.5,282,1.29,2355      ,10.79
07,英文、數甲、化學                                                                                            ,232.5,286,1.31,2641      ,12.10
07,英文、數甲、化學                                                                                            ,229.5,280,1.28,2921      ,13.38
07,英文、數甲、化學                                                                                            ,226.5,310,1.42,3231      ,14.80
07,英文、數甲、化學                                                                                            ,223.5,323,1.48,3554      ,16.28
07,英文、數甲、化學                                                                                            ,220.5,318,1.46,3872      ,17.74
07,英文、數甲、化學                                                                                            ,217.5,327,1.5,4199      ,19.23
07,英文、數甲、化學                                                                                            ,214.5,328,1.5,4527      ,20.74
07,英文、數甲、化學                                                                                            ,211.5,338,1.55,4865      ,22.29
07,英文、數甲、化學                                                                                            ,208.5,355,1.63,5220      ,23.91
07,英文、數甲、化學                                                                                            ,205.5,348,1.59,5568      ,25.51
07,英文、數甲、化學                                                                                            ,202.5,295,1.35,5863      ,26.86
07,英文、數甲、化學                                                                                            ,199.5,358,1.64,6221      ,28.50
07,英文、數甲、化學                                                                                            ,196.5,310,1.42,6531      ,29.92
07,英文、數甲、化學                                                                                            ,193.5,320,1.47,6851      ,31.38
07,英文、數甲、化學                                                                                            ,190.5,337,1.54,7188      ,32.93
07,英文、數甲、化學                                                                                            ,187.5,344,1.58,7532      ,34.50
07,英文、數甲、化學                                                                                            ,184.5,338,1.55,7870      ,36.05
07,英文、數甲、化學                                                                                            ,181.5,342,1.57,8212      ,37.62
07,英文、數甲、化學                                                                                            ,178.5,317,1.45,8529      ,39.07
07,英文、數甲、化學                                                                                            ,175.5,358,1.64,8887      ,40.71
07,英文、數甲、化學                                                                                            ,172.5,356,1.63,9243      ,42.34
07,英文、數甲、化學                                                                                            ,169.5,347,1.59,9590      ,43.93
07,英文、數甲、化學                                                                                            ,166.5,360,1.65,9950      ,45.58
07,英文、數甲、化學                                                                                            ,163.5,329,1.51,10279     ,47.09
07,英文、數甲、化學                                                                                            ,160.5,328,1.5,10607     ,48.59
07,英文、數甲、化學                                                                                            ,157.5,310,1.42,10917     ,50.01
07,英文、數甲、化學                                                                                            ,154.5,309,1.42,11226     ,51.42
07,英文、數甲、化學                                                                                            ,151.5,310,1.42,11536     ,52.84
07,英文、數甲、化學                                                                                            ,148.5,281,1.29,11817     ,54.13
07,英文、數甲、化學                                                                                            ,145.5,326,1.49,12143     ,55.63
07,英文、數甲、化學                                                                                            ,142.5,321,1.47,12464     ,57.10
07,英文、數甲、化學                                                                                            ,139.5,334,1.53,12798     ,58.63
07,英文、數甲、化學                                                                                            ,136.5,322,1.48,13120     ,60.10
07,英文、數甲、化學                                                                                            ,133.5,299,1.37,13419     ,61.47
07,英文、數甲、化學                                                                                            ,130.5,314,1.44,13733     ,62.91
07,英文、數甲、化學                                                                                            ,127.5,295,1.35,14028     ,64.26
07,英文、數甲、化學                                                                                            ,124.5,298,1.37,14326     ,65.63
07,英文、數甲、化學                                                                                            ,121.5,269,1.23,14595     ,66.86
07,英文、數甲、化學                                                                                            ,118.5,284,1.3,14879     ,68.16
07,英文、數甲、化學                                                                                            ,115.5,298,1.37,15177     ,69.52
07,英文、數甲、化學                                                                                            ,112.5,272,1.25,15449     ,70.77
07,英文、數甲、化學                                                                                            ,109.5,292,1.34,15741     ,72.11
07,英文、數甲、化學                                                                                            ,106.5,282,1.29,16023     ,73.40
07,英文、數甲、化學                                                                                            ,103.5,293,1.34,16316     ,74.74
07,英文、數甲、化學                                                                                            ,100.5,275,1.26,16591     ,76.0
07,英文、數甲、化學                                                                                            ,97.5,264,1.21,16855     ,77.21
07,英文、數甲、化學                                                                                            ,94.5,263,1.2,17118     ,78.42
07,英文、數甲、化學                                                                                            ,91.5,262,1.2,17380     ,79.62
07,英文、數甲、化學                                                                                            ,88.5,278,1.27,17658     ,80.89
07,英文、數甲、化學                                                                                            ,85.5,260,1.19,17918     ,82.08
07,英文、數甲、化學                                                                                            ,82.5,272,1.25,18190     ,83.33
07,英文、數甲、化學                                                                                            ,79.5,239,1.09,18429     ,84.42
07,英文、數甲、化學                                                                                            ,76.5,238,1.09,18667     ,85.51
07,英文、數甲、化學                                                                                            ,73.5,236,1.08,18903     ,86.59
07,英文、數甲、化學                                                                                            ,70.5,226,1.04,19129     ,87.63
07,英文、數甲、化學                                                                                            ,67.5,220,1.01,19349     ,88.63
07,英文、數甲、化學                                                                                            ,64.5,212,0.97,19561     ,89.61
07,英文、數甲、化學                                                                                            ,61.5,203,0.93,19764     ,90.54
07,英文、數甲、化學                                                                                            ,58.5,194,0.89,19958     ,91.42
07,英文、數甲、化學                                                                                            ,55.5,180,0.82,20138     ,92.25
07,英文、數甲、化學                                                                                            ,52.5,185,0.85,20323     ,93.10
07,英文、數甲、化學                                                                                            ,49.5,140,0.64,20463     ,93.74
07,英文、數甲、化學                                                                                            ,46.5,104,0.48,20567     ,94.21
07,英文、數甲、化學                                                                                            ,43.5,107,0.49,20674     ,94.70
07,英文、數甲、化學                                                                                            ,40.5,75,0.34,20749     ,95.05
07,英文、數甲、化學                                                                                            ,37.5,62,0.28,20811     ,95.33
07,英文、數甲、化學                                                                                            ,34.5,50,0.23,20861     ,95.56
07,英文、數甲、化學                                                                                            ,31.5,40,0.18,20901     ,95.74
07,英文、數甲、化學                                                                                            ,28.5,25,0.11,20926     ,95.86
07,英文、數甲、化學                                                                                            ,25.5,23,0.11,20949     ,95.96
07,英文、數甲、化學                                                                                            ,22.5,14,0.06,20963     ,96.03
07,英文、數甲、化學                                                                                            ,19.5,11,0.05,20974     ,96.08
07,英文、數甲、化學                                                                                            ,16.5,15,0.07,20989     ,96.15
07,英文、數甲、化學                                                                                            ,13.5,10,0.05,20999     ,96.19
07,英文、數甲、化學                                                                                            ,10.5,5,0.02,21004     ,96.22
07,英文、數甲、化學                                                                                            ,7.5,1,0,21005     ,96.22
07,英文、數甲、化學                                                                                            ,4.5,1,0,21006     ,96.23
07,英文、數甲、化學                                                                                            ,1.5,824,3.77,21830     ,100.0
08,英文、數甲、化學、生物                                                                                         ,398,0,0,0         ,0.0
08,英文、數甲、化學、生物                                                                                         ,394,0,0,0         ,0.0
08,英文、數甲、化學、生物                                                                                         ,390,0,0,0         ,0.0
08,英文、數甲、化學、生物                                                                                         ,386,1,0.01,1         ,0.01
08,英文、數甲、化學、生物                                                                                         ,382,1,0.01,2         ,0.01
08,英文、數甲、化學、生物                                                                                         ,378,6,0.04,8         ,0.05
08,英文、數甲、化學、生物                                                                                         ,374,15,0.1,23        ,0.15
08,英文、數甲、化學、生物                                                                                         ,370,16,0.11,39        ,0.26
08,英文、數甲、化學、生物                                                                                         ,366,25,0.17,64        ,0.43
08,英文、數甲、化學、生物                                                                                         ,362,56,0.38,120       ,0.80
08,英文、數甲、化學、生物                                                                                         ,358,61,0.41,181       ,1.21
08,英文、數甲、化學、生物                                                                                         ,354,98,0.66,279       ,1.87
08,英文、數甲、化學、生物                                                                                         ,350,95,0.64,374       ,2.51
08,英文、數甲、化學、生物                                                                                         ,346,120,0.8,494       ,3.31
08,英文、數甲、化學、生物                                                                                         ,342,144,0.97,638       ,4.28
08,英文、數甲、化學、生物                                                                                         ,338,168,1.13,806       ,5.40
08,英文、數甲、化學、生物                                                                                         ,334,186,1.25,992       ,6.65
08,英文、數甲、化學、生物                                                                                         ,330,212,1.42,1204      ,8.07
08,英文、數甲、化學、生物                                                                                         ,326,209,1.4,1413      ,9.47
08,英文、數甲、化學、生物                                                                                         ,322,197,1.32,1610      ,10.79
08,英文、數甲、化學、生物                                                                                         ,318,215,1.44,1825      ,12.23
08,英文、數甲、化學、生物                                                                                         ,314,256,1.72,2081      ,13.95
08,英文、數甲、化學、生物                                                                                         ,310,234,1.57,2315      ,15.52
08,英文、數甲、化學、生物                                                                                         ,306,264,1.77,2579      ,17.29
08,英文、數甲、化學、生物                                                                                         ,302,237,1.59,2816      ,18.87
08,英文、數甲、化學、生物                                                                                         ,298,218,1.46,3034      ,20.34
08,英文、數甲、化學、生物                                                                                         ,294,240,1.61,3274      ,21.94
08,英文、數甲、化學、生物                                                                                         ,290,261,1.75,3535      ,23.69
08,英文、數甲、化學、生物                                                                                         ,286,238,1.6,3773      ,25.29
08,英文、數甲、化學、生物                                                                                         ,282,232,1.55,4005      ,26.84
08,英文、數甲、化學、生物                                                                                         ,278,238,1.6,4243      ,28.44
08,英文、數甲、化學、生物                                                                                         ,274,231,1.55,4474      ,29.99
08,英文、數甲、化學、生物                                                                                         ,270,248,1.66,4722      ,31.65
08,英文、數甲、化學、生物                                                                                         ,266,232,1.55,4954      ,33.20
08,英文、數甲、化學、生物                                                                                         ,262,212,1.42,5166      ,34.62
08,英文、數甲、化學、生物                                                                                         ,258,281,1.88,5447      ,36.51
08,英文、數甲、化學、生物                                                                                         ,254,244,1.64,5691      ,38.14
08,英文、數甲、化學、生物                                                                                         ,250,241,1.62,5932      ,39.76
08,英文、數甲、化學、生物                                                                                         ,246,232,1.55,6164      ,41.31
08,英文、數甲、化學、生物                                                                                         ,242,237,1.59,6401      ,42.90
08,英文、數甲、化學、生物                                                                                         ,238,228,1.53,6629      ,44.43
08,英文、數甲、化學、生物                                                                                         ,234,251,1.68,6880      ,46.11
08,英文、數甲、化學、生物                                                                                         ,230,263,1.76,7143      ,47.88
08,英文、數甲、化學、生物                                                                                         ,226,217,1.45,7360      ,49.33
08,英文、數甲、化學、生物                                                                                         ,222,226,1.51,7586      ,50.84
08,英文、數甲、化學、生物                                                                                         ,218,234,1.57,7820      ,52.41
08,英文、數甲、化學、生物                                                                                         ,214,214,1.43,8034      ,53.85
08,英文、數甲、化學、生物                                                                                         ,210,229,1.53,8263      ,55.38
08,英文、數甲、化學、生物                                                                                         ,206,223,1.49,8486      ,56.88
08,英文、數甲、化學、生物                                                                                         ,202,216,1.45,8702      ,58.32
08,英文、數甲、化學、生物                                                                                         ,198,223,1.49,8925      ,59.82
08,英文、數甲、化學、生物                                                                                         ,194,214,1.43,9139      ,61.25
08,英文、數甲、化學、生物                                                                                         ,190,209,1.4,9348      ,62.65
08,英文、數甲、化學、生物                                                                                         ,186,209,1.4,9557      ,64.05
08,英文、數甲、化學、生物                                                                                         ,182,218,1.46,9775      ,65.52
08,英文、數甲、化學、生物                                                                                         ,178,196,1.31,9971      ,66.83
08,英文、數甲、化學、生物                                                                                         ,174,204,1.37,10175     ,68.20
08,英文、數甲、化學、生物                                                                                         ,170,179,1.2,10354     ,69.40
08,英文、數甲、化學、生物                                                                                         ,166,180,1.21,10534     ,70.60
08,英文、數甲、化學、生物                                                                                         ,162,191,1.28,10725     ,71.88
08,英文、數甲、化學、生物                                                                                         ,158,164,1.1,10889     ,72.98
08,英文、數甲、化學、生物                                                                                         ,154,166,1.11,11055     ,74.10
08,英文、數甲、化學、生物                                                                                         ,150,161,1.08,11216     ,75.17
08,英文、數甲、化學、生物                                                                                         ,146,180,1.21,11396     ,76.38
08,英文、數甲、化學、生物                                                                                         ,142,188,1.26,11584     ,77.64
08,英文、數甲、化學、生物                                                                                         ,138,189,1.27,11773     ,78.91
08,英文、數甲、化學、生物                                                                                         ,134,159,1.07,11932     ,79.97
08,英文、數甲、化學、生物                                                                                         ,130,177,1.19,12109     ,81.16
08,英文、數甲、化學、生物                                                                                         ,126,181,1.21,12290     ,82.37
08,英文、數甲、化學、生物                                                                                         ,122,171,1.15,12461     ,83.52
08,英文、數甲、化學、生物                                                                                         ,118,163,1.09,12624     ,84.61
08,英文、數甲、化學、生物                                                                                         ,114,182,1.22,12806     ,85.83
08,英文、數甲、化學、生物                                                                                         ,110,132,0.88,12938     ,86.72
08,英文、數甲、化學、生物                                                                                         ,106,132,0.88,13070     ,87.60
08,英文、數甲、化學、生物                                                                                         ,102,143,0.96,13213     ,88.56
08,英文、數甲、化學、生物                                                                                         ,98,152,1.02,13365     ,89.58
08,英文、數甲、化學、生物                                                                                         ,94,133,0.89,13498     ,90.47
08,英文、數甲、化學、生物                                                                                         ,90,104,0.7,13602     ,91.17
08,英文、數甲、化學、生物                                                                                         ,86,105,0.7,13707     ,91.87
08,英文、數甲、化學、生物                                                                                         ,82,99,0.66,13806     ,92.53
08,英文、數甲、化學、生物                                                                                         ,78,91,0.61,13897     ,93.14
08,英文、數甲、化學、生物                                                                                         ,74,84,0.56,13981     ,93.71
08,英文、數甲、化學、生物                                                                                         ,70,72,0.48,14053     ,94.19
08,英文、數甲、化學、生物                                                                                         ,66,64,0.43,14117     ,94.62
08,英文、數甲、化學、生物                                                                                         ,62,32,0.21,14149     ,94.83
08,英文、數甲、化學、生物                                                                                         ,58,49,0.33,14198     ,95.16
08,英文、數甲、化學、生物                                                                                         ,54,22,0.15,14220     ,95.31
08,英文、數甲、化學、生物                                                                                         ,50,18,0.12,14238     ,95.43
08,英文、數甲、化學、生物                                                                                         ,46,14,0.09,14252     ,95.52
08,英文、數甲、化學、生物                                                                                         ,42,21,0.14,14273     ,95.66
08,英文、數甲、化學、生物                                                                                         ,38,7,0.05,14280     ,95.71
08,英文、數甲、化學、生物                                                                                         ,34,10,0.07,14290     ,95.78
08,英文、數甲、化學、生物                                                                                         ,30,9,0.06,14299     ,95.84
08,英文、數甲、化學、生物                                                                                         ,26,7,0.05,14306     ,95.88
08,英文、數甲、化學、生物                                                                                         ,22,9,0.06,14315     ,95.95
08,英文、數甲、化學、生物                                                                                         ,18,8,0.05,14323     ,96.0
08,英文、數甲、化學、生物                                                                                         ,14,8,0.05,14331     ,96.05
08,英文、數甲、化學、生物                                                                                         ,10,3,0.02,14334     ,96.07
08,英文、數甲、化學、生物                                                                                         ,6,1,0.01,14335     ,96.08
08,英文、數甲、化學、生物                                                                                         ,2,585,3.92,14920     ,100.0
09,英文、數甲、物理                                                                                            ,298.5,0,0,0         ,0.0
09,英文、數甲、物理                                                                                            ,295.5,1,0,1         ,0.0
09,英文、數甲、物理                                                                                            ,292.5,0,0,1         ,0.0
09,英文、數甲、物理                                                                                            ,289.5,4,0.02,5         ,0.02
09,英文、數甲、物理                                                                                            ,286.5,4,0.02,9         ,0.04
09,英文、數甲、物理                                                                                            ,283.5,10,0.05,19        ,0.09
09,英文、數甲、物理                                                                                            ,280.5,25,0.12,44        ,0.22
09,英文、數甲、物理                                                                                            ,277.5,39,0.19,83        ,0.41
09,英文、數甲、物理                                                                                            ,274.5,38,0.19,121       ,0.59
09,英文、數甲、物理                                                                                            ,271.5,62,0.3,183       ,0.90
09,英文、數甲、物理                                                                                            ,268.5,85,0.42,268       ,1.31
09,英文、數甲、物理                                                                                            ,265.5,93,0.46,361       ,1.77
09,英文、數甲、物理                                                                                            ,262.5,118,0.58,479       ,2.35
09,英文、數甲、物理                                                                                            ,259.5,129,0.63,608       ,2.98
09,英文、數甲、物理                                                                                            ,256.5,158,0.77,766       ,3.75
09,英文、數甲、物理                                                                                            ,253.5,182,0.89,948       ,4.65
09,英文、數甲、物理                                                                                            ,250.5,162,0.79,1110      ,5.44
09,英文、數甲、物理                                                                                            ,247.5,197,0.97,1307      ,6.41
09,英文、數甲、物理                                                                                            ,244.5,212,1.04,1519      ,7.44
09,英文、數甲、物理                                                                                            ,241.5,206,1.01,1725      ,8.45
09,英文、數甲、物理                                                                                            ,238.5,241,1.18,1966      ,9.63
09,英文、數甲、物理                                                                                            ,235.5,243,1.19,2209      ,10.83
09,英文、數甲、物理                                                                                            ,232.5,252,1.23,2461      ,12.06
09,英文、數甲、物理                                                                                            ,229.5,289,1.42,2750      ,13.48
09,英文、數甲、物理                                                                                            ,226.5,303,1.48,3053      ,14.96
09,英文、數甲、物理                                                                                            ,223.5,279,1.37,3332      ,16.33
09,英文、數甲、物理                                                                                            ,220.5,298,1.46,3630      ,17.79
09,英文、數甲、物理                                                                                            ,217.5,324,1.59,3954      ,19.38
09,英文、數甲、物理                                                                                            ,214.5,293,1.44,4247      ,20.81
09,英文、數甲、物理                                                                                            ,211.5,306,1.5,4553      ,22.31
09,英文、數甲、物理                                                                                            ,208.5,331,1.62,4884      ,23.94
09,英文、數甲、物理                                                                                            ,205.5,355,1.74,5239      ,25.68
09,英文、數甲、物理                                                                                            ,202.5,329,1.61,5568      ,27.29
09,英文、數甲、物理                                                                                            ,199.5,308,1.51,5876      ,28.80
09,英文、數甲、物理                                                                                            ,196.5,297,1.46,6173      ,30.25
09,英文、數甲、物理                                                                                            ,193.5,277,1.36,6450      ,31.61
09,英文、數甲、物理                                                                                            ,190.5,345,1.69,6795      ,33.30
09,英文、數甲、物理                                                                                            ,187.5,298,1.46,7093      ,34.76
09,英文、數甲、物理                                                                                            ,184.5,311,1.52,7404      ,36.29
09,英文、數甲、物理                                                                                            ,181.5,320,1.57,7724      ,37.85
09,英文、數甲、物理                                                                                            ,178.5,320,1.57,8044      ,39.42
09,英文、數甲、物理                                                                                            ,175.5,320,1.57,8364      ,40.99
09,英文、數甲、物理                                                                                            ,172.5,362,1.77,8726      ,42.76
09,英文、數甲、物理                                                                                            ,169.5,313,1.53,9039      ,44.30
09,英文、數甲、物理                                                                                            ,166.5,327,1.6,9366      ,45.90
09,英文、數甲、物理                                                                                            ,163.5,303,1.48,9669      ,47.39
09,英文、數甲、物理                                                                                            ,160.5,316,1.55,9985      ,48.93
09,英文、數甲、物理                                                                                            ,157.5,294,1.44,10279     ,50.37
09,英文、數甲、物理                                                                                            ,154.5,285,1.4,10564     ,51.77
09,英文、數甲、物理                                                                                            ,151.5,334,1.64,10898     ,53.41
09,英文、數甲、物理                                                                                            ,148.5,282,1.38,11180     ,54.79
09,英文、數甲、物理                                                                                            ,145.5,282,1.38,11462     ,56.17
