組別,科目名稱                                                                                            ,分數區間均數,人數,百分比,累計人數,累計百分比
14,英文、數甲、物理、化學                                                                                         ,386,3,0.01,3,0.01
14,英文、數甲、物理、化學                                                                                         ,382,4,0.02,7,0.03
14,英文、數甲、物理、化學                                                                                         ,378,15,0.07,22,0.11
14,英文、數甲、物理、化學                                                                                         ,374,27,0.13,49,0.24
14,英文、數甲、物理、化學                                                                                         ,370,32,0.16,81,0.4
14,英文、數甲、物理、化學                                                                                         ,366,48,0.23,129,0.63
14,英文、數甲、物理、化學                                                                                         ,362,68,0.33,197,0.96
14,英文、數甲、物理、化學                                                                                         ,358,85,0.41,282,1.38
14,英文、數甲、物理、化學                                                                                         ,354,101,0.49,383,1.87
14,英文、數甲、物理、化學                                                                                         ,350,134,0.65,517,2.52
14,英文、數甲、物理、化學                                                                                         ,346,137,0.67,654,3.19
14,英文、數甲、物理、化學                                                                                         ,342,145,0.71,799,3.9
14,英文、數甲、物理、化學                                                                                         ,338,182,0.89,981,4.79
14,英文、數甲、物理、化學                                                                                         ,334,187,0.91,1168,5.7
14,英文、數甲、物理、化學                                                                                         ,330,196,0.96,1364,6.66
14,英文、數甲、物理、化學                                                                                         ,326,194,0.95,1558,7.61
14,英文、數甲、物理、化學                                                                                         ,322,222,1.08,1780,8.69
14,英文、數甲、物理、化學                                                                                         ,318,250,1.22,2030,9.91
14,英文、數甲、物理、化學                                                                                         ,314,252,1.23,2282,11.14
14,英文、數甲、物理、化學                                                                                         ,310,256,1.25,2538,12.39
14,英文、數甲、物理、化學                                                                                         ,306,241,1.18,2779,13.57
14,英文、數甲、物理、化學                                                                                         ,302,262,1.28,3041,14.85
14,英文、數甲、物理、化學                                                                                         ,298,245,1.2,3286,16.04
14,英文、數甲、物理、化學                                                                                         ,294,266,1.3,3552,17.34
14,英文、數甲、物理、化學                                                                                         ,290,311,1.52,3863,18.86
14,英文、數甲、物理、化學                                                                                         ,286,291,1.42,4154,20.28
14,英文、數甲、物理、化學                                                                                         ,282,282,1.38,4436,21.66
14,英文、數甲、物理、化學                                                                                         ,278,307,1.5,4743,23.16
14,英文、數甲、物理、化學                                                                                         ,274,320,1.56,5063,24.72
14,英文、數甲、物理、化學                                                                                         ,270,308,1.5,5371,26.22
14,英文、數甲、物理、化學                                                                                         ,266,296,1.45,5667,27.67
14,英文、數甲、物理、化學                                                                                         ,262,295,1.44,5962,29.11
14,英文、數甲、物理、化學                                                                                         ,258,300,1.46,6262,30.57
14,英文、數甲、物理、化學                                                                                         ,254,339,1.66,6601,32.23
14,英文、數甲、物理、化學                                                                                         ,250,301,1.47,6902,33.7
14,英文、數甲、物理、化學                                                                                         ,246,316,1.54,7218,35.24
14,英文、數甲、物理、化學                                                                                         ,242,319,1.56,7537,36.8
14,英文、數甲、物理、化學                                                                                         ,238,277,1.35,7814,38.15
14,英文、數甲、物理、化學                                                                                         ,234,329,1.61,8143,39.76
14,英文、數甲、物理、化學                                                                                         ,230,337,1.65,8480,41.4
14,英文、數甲、物理、化學                                                                                         ,226,353,1.72,8833,43.13
14,英文、數甲、物理、化學                                                                                         ,222,318,1.55,9151,44.68
14,英文、數甲、物理、化學                                                                                         ,218,272,1.33,9423,46.01
14,英文、數甲、物理、化學                                                                                         ,214,304,1.48,9727,47.49
14,英文、數甲、物理、化學                                                                                         ,210,328,1.6,10055,49.09
14,英文、數甲、物理、化學                                                                                         ,206,304,1.48,10359,50.58
14,英文、數甲、物理、化學                                                                                         ,202,337,1.65,10696,52.22
14,英文、數甲、物理、化學                                                                                         ,198,324,1.58,11020,53.8
14,英文、數甲、物理、化學                                                                                         ,194,281,1.37,11301,55.18
14,英文、數甲、物理、化學                                                                                         ,190,306,1.49,11607,56.67
14,英文、數甲、物理、化學                                                                                         ,186,266,1.3,11873,57.97
14,英文、數甲、物理、化學                                                                                         ,182,287,1.4,12160,59.37
14,英文、數甲、物理、化學                                                                                         ,178,255,1.24,12415,60.61
14,英文、數甲、物理、化學                                                                                         ,174,277,1.35,12692,61.97
14,英文、數甲、物理、化學                                                                                         ,170,272,1.33,12964,63.29
14,英文、數甲、物理、化學                                                                                         ,166,289,1.41,13253,64.71
14,英文、數甲、物理、化學                                                                                         ,162,273,1.33,13526,66.04
14,英文、數甲、物理、化學                                                                                         ,158,272,1.33,13798,67.37
14,英文、數甲、物理、化學                                                                                         ,154,279,1.36,14077,68.73
14,英文、數甲、物理、化學                                                                                         ,150,285,1.39,14362,70.12
14,英文、數甲、物理、化學                                                                                         ,146,270,1.32,14632,71.44
14,英文、數甲、物理、化學                                                                                         ,142,282,1.38,14914,72.82
14,英文、數甲、物理、化學                                                                                         ,138,247,1.21,15161,74.02
14,英文、數甲、物理、化學                                                                                         ,134,265,1.29,15426,75.31
14,英文、數甲、物理、化學                                                                                         ,130,252,1.23,15678,76.55
14,英文、數甲、物理、化學                                                                                         ,126,301,1.47,15979,78.01
14,英文、數甲、物理、化學                                                                                         ,122,257,1.25,16236,79.27
14,英文、數甲、物理、化學                                                                                         ,118,252,1.23,16488,80.5
14,英文、數甲、物理、化學                                                                                         ,114,265,1.29,16753,81.79
14,英文、數甲、物理、化學                                                                                         ,110,253,1.24,17006,83.03
14,英文、數甲、物理、化學                                                                                         ,106,280,1.37,17286,84.4
14,英文、數甲、物理、化學                                                                                         ,102,241,1.18,17527,85.57
14,英文、數甲、物理、化學                                                                                         ,98,270,1.32,17797,86.89
14,英文、數甲、物理、化學                                                                                         ,94,241,1.18,18038,88.07
14,英文、數甲、物理、化學                                                                                         ,90,231,1.13,18269,89.2
14,英文、數甲、物理、化學                                                                                         ,86,220,1.07,18489,90.27
14,英文、數甲、物理、化學                                                                                         ,82,174,0.85,18663,91.12
14,英文、數甲、物理、化學                                                                                         ,78,176,0.86,18839,91.98
14,英文、數甲、物理、化學                                                                                         ,74,156,0.76,18995,92.74
14,英文、數甲、物理、化學                                                                                         ,70,140,0.68,19135,93.42
14,英文、數甲、物理、化學                                                                                         ,66,134,0.65,19269,94.08
14,英文、數甲、物理、化學                                                                                         ,62,110,0.54,19379,94.61
14,英文、數甲、物理、化學                                                                                         ,58,90,0.44,19469,95.05
14,英文、數甲、物理、化學                                                                                         ,54,58,0.28,19527,95.34
14,英文、數甲、物理、化學                                                                                         ,50,34,0.17,19561,95.5
14,英文、數甲、物理、化學                                                                                         ,46,35,0.17,19596,95.67
14,英文、數甲、物理、化學                                                                                         ,42,31,0.15,19627,95.83
14,英文、數甲、物理、化學                                                                                         ,38,20,0.1,19647,95.92
14,英文、數甲、物理、化學                                                                                         ,34,9,0.04,19656,95.97
14,英文、數甲、物理、化學                                                                                         ,30,9,0.04,19665,96.01
14,英文、數甲、物理、化學                                                                                         ,26,5,0.02,19670,96.04
14,英文、數甲、物理、化學                                                                                         ,22,9,0.04,19679,96.08
14,英文、數甲、物理、化學                                                                                         ,18,6,0.03,19685,96.11
14,英文、數甲、物理、化學                                                                                         ,14,5,0.02,19690,96.13
14,英文、數甲、物理、化學                                                                                         ,10,0,0,19690,96.13
14,英文、數甲、物理、化學                                                                                         ,6,2,0.01,19692,96.14
14,英文、數甲、物理、化學                                                                                         ,2,790,3.86,20482,100
15,英文、數甲、物理、化學、生物                                                                                      ,497.5,0,0,0,0
15,英文、數甲、物理、化學、生物                                                                                      ,492.5,0,0,0,0
15,英文、數甲、物理、化學、生物                                                                                      ,487.5,0,0,0,0
15,英文、數甲、物理、化學、生物                                                                                      ,482.5,0,0,0,0
15,英文、數甲、物理、化學、生物                                                                                      ,477.5,1,0.01,1,0.01
15,英文、數甲、物理、化學、生物                                                                                      ,472.5,2,0.02,3,0.02
15,英文、數甲、物理、化學、生物                                                                                      ,467.5,13,0.1,16,0.13
15,英文、數甲、物理、化學、生物                                                                                      ,462.5,19,0.15,35,0.28
15,英文、數甲、物理、化學、生物                                                                                      ,457.5,22,0.18,57,0.46
15,英文、數甲、物理、化學、生物                                                                                      ,452.5,37,0.3,94,0.75
15,英文、數甲、物理、化學、生物                                                                                      ,447.5,45,0.36,139,1.12
15,英文、數甲、物理、化學、生物                                                                                      ,442.5,77,0.62,216,1.73
15,英文、數甲、物理、化學、生物                                                                                      ,437.5,90,0.72,306,2.46
15,英文、數甲、物理、化學、生物                                                                                      ,432.5,89,0.71,395,3.17
15,英文、數甲、物理、化學、生物                                                                                      ,427.5,119,0.95,514,4.12
15,英文、數甲、物理、化學、生物                                                                                      ,422.5,113,0.91,627,5.03
15,英文、數甲、物理、化學、生物                                                                                      ,417.5,158,1.27,785,6.3
15,英文、數甲、物理、化學、生物                                                                                      ,412.5,139,1.12,924,7.42
15,英文、數甲、物理、化學、生物                                                                                      ,407.5,169,1.36,1093,8.77
15,英文、數甲、物理、化學、生物                                                                                      ,402.5,177,1.42,1270,10.19
15,英文、數甲、物理、化學、生物                                                                                      ,397.5,181,1.45,1451,11.64
15,英文、數甲、物理、化學、生物                                                                                      ,392.5,152,1.22,1603,12.86
15,英文、數甲、物理、化學、生物                                                                                      ,387.5,177,1.42,1780,14.28
15,英文、數甲、物理、化學、生物                                                                                      ,382.5,191,1.53,1971,15.82
15,英文、數甲、物理、化學、生物                                                                                      ,377.5,171,1.37,2142,17.19
15,英文、數甲、物理、化學、生物                                                                                      ,372.5,188,1.51,2330,18.7
15,英文、數甲、物理、化學、生物                                                                                      ,367.5,204,1.64,2534,20.34
15,英文、數甲、物理、化學、生物                                                                                      ,362.5,184,1.48,2718,21.81
15,英文、數甲、物理、化學、生物                                                                                      ,357.5,186,1.49,2904,23.3
15,英文、數甲、物理、化學、生物                                                                                      ,352.5,161,1.29,3065,24.6
15,英文、數甲、物理、化學、生物                                                                                      ,347.5,181,1.45,3246,26.05
15,英文、數甲、物理、化學、生物                                                                                      ,342.5,181,1.45,3427,27.5
15,英文、數甲、物理、化學、生物                                                                                      ,337.5,201,1.61,3628,29.11
15,英文、數甲、物理、化學、生物                                                                                      ,332.5,173,1.39,3801,30.5
15,英文、數甲、物理、化學、生物                                                                                      ,327.5,185,1.48,3986,31.99
15,英文、數甲、物理、化學、生物                                                                                      ,322.5,196,1.57,4182,33.56
15,英文、數甲、物理、化學、生物                                                                                      ,317.5,203,1.63,4385,35.19
15,英文、數甲、物理、化學、生物                                                                                      ,312.5,183,1.47,4568,36.66
15,英文、數甲、物理、化學、生物                                                                                      ,307.5,196,1.57,4764,38.23
15,英文、數甲、物理、化學、生物                                                                                      ,302.5,176,1.41,4940,39.64
15,英文、數甲、物理、化學、生物                                                                                      ,297.5,202,1.62,5142,41.26
15,英文、數甲、物理、化學、生物                                                                                      ,292.5,178,1.43,5320,42.69
15,英文、數甲、物理、化學、生物                                                                                      ,287.5,203,1.63,5523,44.32
15,英文、數甲、物理、化學、生物                                                                                      ,282.5,182,1.46,5705,45.78
15,英文、數甲、物理、化學、生物                                                                                      ,277.5,194,1.56,5899,47.34
15,英文、數甲、物理、化學、生物                                                                                      ,272.5,226,1.81,6125,49.15
15,英文、數甲、物理、化學、生物                                                                                      ,267.5,193,1.55,6318,50.7
15,英文、數甲、物理、化學、生物                                                                                      ,262.5,190,1.52,6508,52.23
15,英文、數甲、物理、化學、生物                                                                                      ,257.5,207,1.66,6715,53.89
15,英文、數甲、物理、化學、生物                                                                                      ,252.5,180,1.44,6895,55.33
15,英文、數甲、物理、化學、生物                                                                                      ,247.5,182,1.46,7077,56.79
15,英文、數甲、物理、化學、生物                                                                                      ,242.5,150,1.2,7227,58
15,英文、數甲、物理、化學、生物                                                                                      ,237.5,180,1.44,7407,59.44
15,英文、數甲、物理、化學、生物                                                                                      ,232.5,161,1.29,7568,60.73
15,英文、數甲、物理、化學、生物                                                                                      ,227.5,161,1.29,7729,62.03
15,英文、數甲、物理、化學、生物                                                                                      ,222.5,171,1.37,7900,63.4
15,英文、數甲、物理、化學、生物                                                                                      ,217.5,182,1.46,8082,64.86
15,英文、數甲、物理、化學、生物                                                                                      ,212.5,172,1.38,8254,66.24
15,英文、數甲、物理、化學、生物                                                                                      ,207.5,154,1.24,8408,67.47
15,英文、數甲、物理、化學、生物                                                                                      ,202.5,158,1.27,8566,68.74
15,英文、數甲、物理、化學、生物                                                                                      ,197.5,163,1.31,8729,70.05
15,英文、數甲、物理、化學、生物                                                                                      ,192.5,165,1.32,8894,71.37
15,英文、數甲、物理、化學、生物                                                                                      ,187.5,157,1.26,9051,72.63
15,英文、數甲、物理、化學、生物                                                                                      ,182.5,138,1.11,9189,73.74
15,英文、數甲、物理、化學、生物                                                                                      ,177.5,136,1.09,9325,74.83
15,英文、數甲、物理、化學、生物                                                                                      ,172.5,163,1.31,9488,76.14
15,英文、數甲、物理、化學、生物                                                                                      ,167.5,170,1.36,9658,77.51
15,英文、數甲、物理、化學、生物                                                                                      ,162.5,144,1.16,9802,78.66
15,英文、數甲、物理、化學、生物                                                                                      ,157.5,166,1.33,9968,79.99
15,英文、數甲、物理、化學、生物                                                                                      ,152.5,159,1.28,10127,81.27
15,英文、數甲、物理、化學、生物                                                                                      ,147.5,142,1.14,10269,82.41
15,英文、數甲、物理、化學、生物                                                                                      ,142.5,159,1.28,10428,83.69
15,英文、數甲、物理、化學、生物                                                                                      ,137.5,134,1.08,10562,84.76
15,英文、數甲、物理、化學、生物                                                                                      ,132.5,130,1.04,10692,85.8
15,英文、數甲、物理、化學、生物                                                                                      ,127.5,142,1.14,10834,86.94
15,英文、數甲、物理、化學、生物                                                                                      ,122.5,129,1.04,10963,87.98
15,英文、數甲、物理、化學、生物                                                                                      ,117.5,126,1.01,11089,88.99
15,英文、數甲、物理、化學、生物                                                                                      ,112.5,118,0.95,11207,89.94
15,英文、數甲、物理、化學、生物                                                                                      ,107.5,99,0.79,11306,90.73
15,英文、數甲、物理、化學、生物                                                                                      ,102.5,82,0.66,11388,91.39
15,英文、數甲、物理、化學、生物                                                                                      ,97.5,77,0.62,11465,92.01
15,英文、數甲、物理、化學、生物                                                                                      ,92.5,104,0.83,11569,92.84
15,英文、數甲、物理、化學、生物                                                                                      ,87.5,72,0.58,11641,93.42
15,英文、數甲、物理、化學、生物                                                                                      ,82.5,60,0.48,11701,93.9
15,英文、數甲、物理、化學、生物                                                                                      ,77.5,43,0.35,11744,94.25
15,英文、數甲、物理、化學、生物                                                                                      ,72.5,44,0.35,11788,94.6
15,英文、數甲、物理、化學、生物                                                                                      ,67.5,26,0.21,11814,94.81
15,英文、數甲、物理、化學、生物                                                                                      ,62.5,19,0.15,11833,94.96
15,英文、數甲、物理、化學、生物                                                                                      ,57.5,19,0.15,11852,95.11
15,英文、數甲、物理、化學、生物                                                                                      ,52.5,11,0.09,11863,95.2
15,英文、數甲、物理、化學、生物                                                                                      ,47.5,9,0.07,11872,95.27
15,英文、數甲、物理、化學、生物                                                                                      ,42.5,6,0.05,11878,95.32
15,英文、數甲、物理、化學、生物                                                                                      ,37.5,9,0.07,11887,95.39
15,英文、數甲、物理、化學、生物                                                                                      ,32.5,7,0.06,11894,95.45
15,英文、數甲、物理、化學、生物                                                                                      ,27.5,2,0.02,11896,95.47
15,英文、數甲、物理、化學、生物                                                                                      ,22.5,8,0.06,11904,95.53
15,英文、數甲、物理、化學、生物                                                                                      ,17.5,8,0.06,11912,95.59
15,英文、數甲、物理、化學、生物                                                                                      ,12.5,3,0.02,11915,95.62
15,英文、數甲、物理、化學、生物                                                                                      ,7.5,1,0.01,11916,95.63
15,英文、數甲、物理、化學、生物                                                                                      ,2.5,545,4.37,12461,100
16,國文、化學、生物                                                                                            ,298.5,0,0,0,0
16,國文、化學、生物                                                                                            ,295.5,0,0,0,0
16,國文、化學、生物                                                                                            ,292.5,0,0,0,0
16,國文、化學、生物                                                                                            ,289.5,0,0,0,0
16,國文、化學、生物                                                                                            ,286.5,0,0,0,0
16,國文、化學、生物                                                                                            ,283.5,0,0,0,0
16,國文、化學、生物                                                                                            ,280.5,2,0.01,2,0.01
16,國文、化學、生物                                                                                            ,277.5,1,0.01,3,0.02
16,國文、化學、生物                                                                                            ,274.5,7,0.05,10,0.07
16,國文、化學、生物                                                                                            ,271.5,13,0.09,23,0.16
16,國文、化學、生物                                                                                            ,268.5,18,0.13,41,0.29
16,國文、化學、生物                                                                                            ,265.5,27,0.19,68,0.49
16,國文、化學、生物                                                                                            ,262.5,50,0.36,118,0.84
16,國文、化學、生物                                                                                            ,259.5,79,0.56,197,1.41
16,國文、化學、生物                                                                                            ,256.5,65,0.46,262,1.87
16,國文、化學、生物                                                                                            ,253.5,91,0.65,353,2.52
16,國文、化學、生物                                                                                            ,250.5,116,0.83,469,3.35
16,國文、化學、生物                                                                                            ,247.5,129,0.92,598,4.27
16,國文、化學、生物                                                                                            ,244.5,137,0.98,735,5.25
16,國文、化學、生物                                                                                            ,241.5,161,1.15,896,6.4
16,國文、化學、生物                                                                                            ,238.5,187,1.34,1083,7.73
16,國文、化學、生物                                                                                            ,235.5,220,1.57,1303,9.3
16,國文、化學、生物                                                                                            ,232.5,203,1.45,1506,10.75
16,國文、化學、生物                                                                                            ,229.5,199,1.42,1705,12.17
16,國文、化學、生物                                                                                            ,226.5,218,1.56,1923,13.73
16,國文、化學、生物                                                                                            ,223.5,230,1.64,2153,15.37
16,國文、化學、生物                                                                                            ,220.5,223,1.59,2376,16.96
16,國文、化學、生物                                                                                            ,217.5,213,1.52,2589,18.48
16,國文、化學、生物                                                                                            ,214.5,233,1.66,2822,20.15
16,國文、化學、生物                                                                                            ,211.5,236,1.68,3058,21.83
16,國文、化學、生物                                                                                            ,208.5,243,1.73,3301,23.57
16,國文、化學、生物                                                                                            ,205.5,257,1.83,3558,25.4
16,國文、化學、生物                                                                                            ,202.5,221,1.58,3779,26.98
16,國文、化學、生物                                                                                            ,199.5,243,1.73,4022,28.72
16,國文、化學、生物                                                                                            ,196.5,248,1.77,4270,30.49
16,國文、化學、生物                                                                                            ,193.5,261,1.86,4531,32.35
16,國文、化學、生物                                                                                            ,190.5,241,1.72,4772,34.07
16,國文、化學、生物                                                                                            ,187.5,251,1.79,5023,35.86
16,國文、化學、生物                                                                                            ,184.5,249,1.78,5272,37.64
16,國文、化學、生物                                                                                            ,181.5,245,1.75,5517,39.39
16,國文、化學、生物                                                                                            ,178.5,267,1.91,5784,41.3
16,國文、化學、生物                                                                                            ,175.5,268,1.91,6052,43.21
16,國文、化學、生物                                                                                            ,172.5,287,2.05,6339,45.26
16,國文、化學、生物                                                                                            ,169.5,265,1.89,6604,47.15
16,國文、化學、生物                                                                                            ,166.5,258,1.84,6862,48.99
16,國文、化學、生物                                                                                            ,163.5,264,1.88,7126,50.88
16,國文、化學、生物                                                                                            ,160.5,233,1.66,7359,52.54
16,國文、化學、生物                                                                                            ,157.5,250,1.78,7609,54.33
16,國文、化學、生物                                                                                            ,154.5,242,1.73,7851,56.05
16,國文、化學、生物                                                                                            ,151.5,258,1.84,8109,57.9
16,國文、化學、生物                                                                                            ,148.5,246,1.76,8355,59.65
16,國文、化學、生物                                                                                            ,145.5,247,1.76,8602,61.42
16,國文、化學、生物                                                                                            ,142.5,233,1.66,8835,63.08
16,國文、化學、生物                                                                                            ,139.5,225,1.61,9060,64.69
16,國文、化學、生物                                                                                            ,136.5,217,1.55,9277,66.24
16,國文、化學、生物                                                                                            ,133.5,228,1.63,9505,67.86
16,國文、化學、生物                                                                                            ,130.5,240,1.71,9745,69.58
16,國文、化學、生物                                                                                            ,127.5,232,1.66,9977,71.23
16,國文、化學、生物                                                                                            ,124.5,230,1.64,10207,72.88
16,國文、化學、生物                                                                                            ,121.5,199,1.42,10406,74.3
16,國文、化學、生物                                                                                            ,118.5,188,1.34,10594,75.64
16,國文、化學、生物                                                                                            ,115.5,215,1.54,10809,77.17
16,國文、化學、生物                                                                                            ,112.5,192,1.37,11001,78.54
16,國文、化學、生物                                                                                            ,109.5,191,1.36,11192,79.91
16,國文、化學、生物                                                                                            ,106.5,180,1.29,11372,81.19
16,國文、化學、生物                                                                                            ,103.5,184,1.31,11556,82.51
16,國文、化學、生物                                                                                            ,100.5,179,1.28,11735,83.79
16,國文、化學、生物                                                                                            ,97.5,171,1.22,11906,85.01
16,國文、化學、生物                                                                                            ,94.5,145,1.04,12051,86.04
16,國文、化學、生物                                                                                            ,91.5,158,1.13,12209,87.17
16,國文、化學、生物                                                                                            ,88.5,139,0.99,12348,88.16
16,國文、化學、生物                                                                                            ,85.5,151,1.08,12499,89.24
16,國文、化學、生物                                                                                            ,82.5,151,1.08,12650,90.32
16,國文、化學、生物                                                                                            ,79.5,132,0.94,12782,91.26
16,國文、化學、生物                                                                                            ,76.5,97,0.69,12879,91.95
16,國文、化學、生物                                                                                            ,73.5,87,0.62,12966,92.57
16,國文、化學、生物                                                                                            ,70.5,95,0.68,13061,93.25
16,國文、化學、生物                                                                                            ,67.5,65,0.46,13126,93.72
16,國文、化學、生物                                                                                            ,64.5,49,0.35,13175,94.07
16,國文、化學、生物                                                                                            ,61.5,54,0.39,13229,94.45
16,國文、化學、生物                                                                                            ,58.5,40,0.29,13269,94.74
16,國文、化學、生物                                                                                            ,55.5,36,0.26,13305,95
16,國文、化學、生物                                                                                            ,52.5,22,0.16,13327,95.15
16,國文、化學、生物                                                                                            ,49.5,26,0.19,13353,95.34
16,國文、化學、生物                                                                                            ,46.5,15,0.11,13368,95.44
16,國文、化學、生物                                                                                            ,43.5,14,0.1,13382,95.54
16,國文、化學、生物                                                                                            ,40.5,6,0.04,13388,95.59
16,國文、化學、生物                                                                                            ,37.5,5,0.04,13393,95.62
16,國文、化學、生物                                                                                            ,34.5,6,0.04,13399,95.67
16,國文、化學、生物                                                                                            ,31.5,4,0.03,13403,95.69
16,國文、化學、生物                                                                                            ,28.5,3,0.02,13406,95.72
16,國文、化學、生物                                                                                            ,25.5,0,0,13406,95.72
16,國文、化學、生物                                                                                            ,22.5,5,0.04,13411,95.75
16,國文、化學、生物                                                                                            ,19.5,4,0.03,13415,95.78
16,國文、化學、生物                                                                                            ,16.5,3,0.02,13418,95.8
16,國文、化學、生物                                                                                            ,13.5,0,0,13418,95.8
16,國文、化學、生物                                                                                            ,10.5,2,0.01,13420,95.82
16,國文、化學、生物                                                                                            ,7.5,0,0,13420,95.82
16,國文、化學、生物                                                                                            ,4.5,1,0.01,13421,95.82
16,國文、化學、生物                                                                                            ,1.5,585,4.18,14006,100
17,國文、物理、生物                                                                                            ,298.5,0,0,0,0
17,國文、物理、生物                                                                                            ,295.5,0,0,0,0
17,國文、物理、生物                                                                                            ,292.5,0,0,0,0
17,國文、物理、生物                                                                                            ,289.5,0,0,0,0
