組別,分數區間,人數
21,166.5,519
21,163.5,483
21,160.5,477
21,157.5,487
21,154.5,490
21,151.5,496
21,148.5,469
21,145.5,478
21,142.5,477
21,139.5,469
21,136.5,405
21,133.5,437
21,130.5,431
21,127.5,444
21,124.5,474
21,121.5,447
21,118.5,362
21,115.5,397
21,112.5,415
21,109.5,367
21,106.5,368
21,103.5,325
21,100.5,356
21,97.5,340
21,94.5,320
21,91.5,312
21,88.5,272
21,85.5,249
21,82.5,227
21,79.5,200
21,76.5,193
21,73.5,178
21,70.5,154
21,67.5,161
21,64.5,116
21,61.5,99
21,58.5,77
21,55.5,67
21,52.5,49
21,49.5,44
21,46.5,43
21,43.5,32
21,40.5,23
21,37.5,15
21,34.5,15
21,31.5,14
21,28.5,2
21,25.5,5
21,22.5,8
21,19.5,3
21,16.5,8
21,13.5,2
21,10.5,1
21,7.5,2
21,4.5,0
21,1.5,814
22,298.5,0
22,295.5,0
22,292.5,0
22,289.5,0
22,286.5,0
22,283.5,0
22,280.5,0
22,277.5,0
22,274.5,3
22,271.5,3
22,268.5,6
22,265.5,9
22,262.5,16
22,259.5,19
22,256.5,31
22,253.5,36
22,250.5,71
22,247.5,74
22,244.5,71
22,241.5,108
22,238.5,148
22,235.5,141
22,232.5,147
22,229.5,184
22,226.5,219
22,223.5,219
22,220.5,256
22,217.5,265
22,214.5,288
22,211.5,308
22,208.5,309
22,205.5,357
22,202.5,335
22,199.5,393
22,196.5,413
22,193.5,383
22,190.5,406
22,187.5,372
22,184.5,404
22,181.5,400
22,178.5,465
22,175.5,434
22,172.5,420
22,169.5,442
22,166.5,475
22,163.5,406
22,160.5,427
22,157.5,427
22,154.5,436
22,151.5,437
22,148.5,419
22,145.5,427
22,142.5,381
22,139.5,438
22,136.5,418
22,133.5,409
22,130.5,418
22,127.5,413
22,124.5,410
22,121.5,394
22,118.5,402
22,115.5,415
22,112.5,376
22,109.5,371
22,106.5,405
22,103.5,375
22,100.5,372
22,97.5,352
22,94.5,310
22,91.5,288
22,88.5,267
22,85.5,249
22,82.5,239
22,79.5,172
22,76.5,178
22,73.5,160
22,70.5,148
22,67.5,130
22,64.5,97
22,61.5,80
22,58.5,85
22,55.5,80
22,52.5,55
22,49.5,52
22,46.5,38
22,43.5,26
22,40.5,28
22,37.5,12
22,34.5,15
22,31.5,12
22,28.5,11
22,25.5,2
22,22.5,12
22,19.5,5
22,16.5,7
22,13.5,2
22,10.5,1
22,7.5,0
22,4.5,1
22,1.5,749
23,398,0
23,394,0
23,390,0
23,386,0
23,382,0
23,378,0
23,374,0
23,370,1
23,366,4
23,362,8
23,358,12
23,354,18
23,350,24
23,346,38
23,342,50
23,338,78
23,334,81
23,330,88
23,326,115
23,322,143
23,318,189
23,314,187
23,310,203
23,306,222
23,302,222
23,298,271
23,294,272
23,290,290
23,286,309
23,282,312
23,278,367
23,274,369
23,270,356
23,266,376
23,262,380
23,258,415
23,254,385
23,250,419
23,246,371
23,242,437
23,238,427
23,234,395
23,230,410
23,226,411
23,222,412
23,218,405
23,214,414
23,210,416
23,206,395
23,202,401
23,198,391
23,194,398
23,190,390
23,186,398
23,182,393
23,178,362
23,174,351
23,170,388
23,166,386
23,162,385
23,158,363
23,154,337
23,150,344
23,146,374
23,142,367
23,138,345
23,134,329
23,130,307
23,126,297
23,122,267
23,118,262
23,114,241
23,110,233
23,106,210
23,102,205
23,98,158
23,94,149
23,90,136
23,86,119
23,82,85
23,78,71
23,74,71
23,70,63
23,66,68
23,62,33
23,58,29
23,54,25
23,50,20
23,46,14
23,42,14
23,38,6
23,34,6
23,30,7
23,26,2
23,22,7
23,18,5
23,14,1
23,10,1
23,6,0
23,2,730
24,497.5,0
24,492.5,0
24,487.5,0
24,482.5,0
24,477.5,0
24,472.5,0
24,467.5,0
24,462.5,2
24,457.5,3
24,452.5,10
24,447.5,11
24,442.5,18
24,437.5,33
24,432.5,45
24,427.5,60
24,422.5,83
24,417.5,64
24,412.5,108
24,407.5,129
24,402.5,150
24,397.5,162
24,392.5,153
24,387.5,202
24,382.5,196
24,377.5,176
24,372.5,204
24,367.5,221
24,362.5,224
24,357.5,242
24,352.5,260
24,347.5,218
24,342.5,242
24,337.5,245
24,332.5,235
24,327.5,243
24,322.5,251
24,317.5,252
24,312.5,265
24,307.5,251
24,302.5,251
24,297.5,235
24,292.5,258
24,287.5,277
24,282.5,248
24,277.5,252
24,272.5,262
24,267.5,249
24,262.5,258
24,257.5,230
24,252.5,235
24,247.5,235
24,242.5,229
24,237.5,238
24,232.5,230
24,227.5,244
24,222.5,210
24,217.5,211
24,212.5,204
24,207.5,226
24,202.5,203
24,197.5,217
24,192.5,201
24,187.5,170
24,182.5,197
24,177.5,165
24,172.5,197
24,167.5,173
24,162.5,145
24,157.5,156
24,152.5,139
24,147.5,158
24,142.5,137
24,137.5,135
24,132.5,121
24,127.5,120
24,122.5,91
24,117.5,71
24,112.5,64
24,107.5,77
24,102.5,44
24,97.5,50
24,92.5,43
24,87.5,40
24,82.5,22
24,77.5,23
24,72.5,13
24,67.5,21
24,62.5,11
24,57.5,18
24,52.5,11
24,47.5,7
24,42.5,8
24,37.5,2
24,32.5,6
24,27.5,4
24,22.5,4
24,17.5,2
24,12.5,1
24,7.5,0
24,2.5,506
28,298.5,0
28,295.5,0
28,292.5,0
28,289.5,0
28,286.5,0
28,283.5,0
28,280.5,0
28,277.5,0
28,274.5,0
28,271.5,0
28,268.5,1
28,265.5,3
28,262.5,5
28,259.5,7
28,256.5,17
28,253.5,41
28,250.5,71
28,247.5,79
28,244.5,120
28,241.5,162
28,238.5,222
28,235.5,273
28,232.5,309
28,229.5,359
28,226.5,364
28,223.5,407
28,220.5,437
28,217.5,494
28,214.5,547
28,211.5,567
28,208.5,576
28,205.5,566
28,202.5,554
28,199.5,579
28,196.5,626
28,193.5,582
28,190.5,612
28,187.5,596
28,184.5,621
28,181.5,651
28,178.5,692
28,175.5,661
28,172.5,680
28,169.5,677
28,166.5,665
28,163.5,701
28,160.5,734
28,157.5,741
28,154.5,768
28,151.5,745
28,148.5,802
28,145.5,810
28,142.5,762
28,139.5,786
28,136.5,721
28,133.5,760
28,130.5,749
28,127.5,762
28,124.5,717
28,121.5,728
28,118.5,599
28,115.5,561
28,112.5,516
28,109.5,498
28,106.5,449
28,103.5,400
28,100.5,308
28,97.5,317
28,94.5,275
28,91.5,197
28,88.5,196
28,85.5,154
28,82.5,145
28,79.5,103
28,76.5,89
28,73.5,85
28,70.5,60
28,67.5,40
28,64.5,48
28,61.5,48
28,58.5,49
28,55.5,29
28,52.5,21
28,49.5,17
28,46.5,25
28,43.5,10
28,40.5,8
28,37.5,9
28,34.5,7
28,31.5,9
28,28.5,8
28,25.5,6
28,22.5,2
28,19.5,1
28,16.5,3
28,13.5,1
28,10.5,3
28,7.5,1
28,4.5,0
28,1.5,1335
29,298.5,0
29,295.5,0
29,292.5,0
29,289.5,0
29,286.5,0
29,283.5,0
29,280.5,0
29,277.5,0
29,274.5,0
29,271.5,3
29,268.5,2
29,265.5,9
29,262.5,17
29,259.5,32
29,256.5,46
29,253.5,66
29,250.5,97
29,247.5,146
29,244.5,174
29,241.5,186
29,238.5,236
29,235.5,289
29,232.5,291
29,229.5,283
29,226.5,308
29,223.5,325
29,220.5,325
29,217.5,343
29,214.5,348
29,211.5,323
29,208.5,309
29,205.5,279
29,202.5,309
29,199.5,291
29,196.5,332
29,193.5,300
29,190.5,322
29,187.5,316
29,184.5,314
29,181.5,330
29,178.5,281
29,175.5,321
29,172.5,246
29,169.5,291
29,166.5,303
29,163.5,271
29,160.5,297
29,157.5,279
29,154.5,280
29,151.5,270
29,148.5,249
29,145.5,247
29,142.5,262
29,139.5,252
29,136.5,234
29,133.5,259
29,130.5,256
29,127.5,217
29,124.5,247
29,121.5,214
29,118.5,232
29,115.5,236
29,112.5,254
29,109.5,222
29,106.5,197
29,103.5,214
29,100.5,206
29,97.5,187
29,94.5,158
29,91.5,163
29,88.5,154
29,85.5,112
29,82.5,117
29,79.5,96
29,76.5,100
29,73.5,85
29,70.5,101
29,67.5,64
29,64.5,71
29,61.5,52
29,58.5,35
29,55.5,47
29,52.5,27
29,49.5,19
29,46.5,17
29,43.5,16
29,40.5,11
29,37.5,11
29,34.5,6
29,31.5,3
29,28.5,2
29,25.5,7
29,22.5,4
29,19.5,2
29,16.5,4
29,13.5,2
29,10.5,1
29,7.5,0
29,4.5,1
29,1.5,703
31,298.5,0
31,295.5,0
31,292.5,0
31,289.5,0
31,286.5,0
31,283.5,0
31,280.5,0
31,277.5,0
31,274.5,0
31,271.5,4
31,268.5,11
31,265.5,12
31,262.5,16
31,259.5,28
31,256.5,44
31,253.5,84
31,250.5,107
31,247.5,121
31,244.5,156
31,241.5,192
31,238.5,204
31,235.5,250
31,232.5,271
31,229.5,313
31,226.5,312
31,223.5,371
31,220.5,401
31,217.5,402
31,214.5,374
31,211.5,441
31,208.5,400
31,205.5,398
31,202.5,419
31,199.5,457
31,196.5,402
31,193.5,438
31,190.5,477
31,187.5,490
31,184.5,476
31,181.5,470
31,178.5,480
31,175.5,456
31,172.5,455
31,169.5,414
31,166.5,444
31,163.5,423
31,160.5,460
31,157.5,414
31,154.5,436
31,151.5,399
31,148.5,426
31,145.5,383
31,142.5,409
31,139.5,406
31,136.5,421
31,133.5,395
31,130.5,376
31,127.5,383
31,124.5,414
31,121.5,382
31,118.5,353
31,115.5,371
31,112.5,345
31,109.5,356
31,106.5,343
31,103.5,350
31,100.5,335
31,97.5,318
31,94.5,332
31,91.5,291
31,88.5,263
31,85.5,224
31,82.5,236
31,79.5,188
31,76.5,169
31,73.5,146
31,70.5,138
31,67.5,101
31,64.5,85
31,61.5,71
31,58.5,54
31,55.5,45
31,52.5,33
31,49.5,18
31,46.5,25
31,43.5,15
31,40.5,10
31,37.5,11
31,34.5,12
31,31.5,4
31,28.5,4
31,25.5,5
31,22.5,5
31,19.5,2
31,16.5,5
31,13.5,2
31,10.5,1
31,7.5,2
31,4.5,0
31,1.5,835
32,398,0
32,394,0
32,390,0
32,386,0
32,382,0
32,378,0
32,374,0
32,370,1
32,366,0
32,362,6
32,358,13
32,354,21
32,350,30
32,346,47
32,342,62
32,338,108
32,334,132
32,330,153
32,326,168
32,322,217
32,318,232
32,314,258
32,310,253
32,306,256
32,302,305
32,298,293
32,294,277
32,290,315
32,286,287
32,282,281
32,278,289
32,274,315
32,270,277
32,266,291
32,262,313
32,258,262
32,254,300
32,250,285
32,246,284
32,242,294
32,238,291
32,234,309
32,230,298
32,226,308
32,222,259
32,218,258
32,214,258
32,210,236
32,206,239
32,202,278
32,198,255
32,194,231
32,190,249
32,186,230
32,182,255
32,178,218
32,174,209
32,170,230
32,166,191
32,162,200
32,158,179
32,154,188
32,150,210
32,146,195
32,142,191
32,138,216
32,134,190
32,130,200
32,126,163
32,122,188
32,118,145
32,114,149
32,110,117
32,106,113
32,102,95
32,98,70
32,94,73
32,90,51
32,86,58
32,82,44
32,78,34
32,74,24
32,70,32
32,66,14
32,62,21
32,58,13
32,54,13
32,50,5
32,46,8
32,42,2
32,38,4
32,34,1
32,30,4
32,26,4
32,22,0
32,18,1
32,14,0
32,10,1
32,6,0
32,2,604
34,298.5,0
34,295.5,0
34,292.5,0
34,289.5,0
34,286.5,0
34,283.5,0
34,280.5,0
34,277.5,0
34,274.5,3
34,271.5,4
34,268.5,5
34,265.5,16
34,262.5,24
34,259.5,44
34,256.5,58
34,253.5,79
34,250.5,117
34,247.5,134
34,244.5,173
34,241.5,211
34,238.5,207
34,235.5,239
34,232.5,274
34,229.5,324
34,226.5,325
34,223.5,329
34,220.5,329
34,217.5,313
34,214.5,383
34,211.5,359
34,208.5,350
34,205.5,406
34,202.5,373
34,199.5,384
34,196.5,386
34,193.5,412
34,190.5,392
34,187.5,435
34,184.5,400
34,181.5,408
34,178.5,414
34,175.5,412
34,172.5,417
34,169.5,422
34,166.5,403
34,163.5,386
34,160.5,411
34,157.5,384
34,154.5,367
34,151.5,402
34,148.5,373
34,145.5,421
34,142.5,384
34,139.5,391
34,136.5,386
34,133.5,368
34,130.5,320
34,127.5,350
34,124.5,366
34,121.5,375
34,118.5,368
34,115.5,379
34,112.5,413
34,109.5,337
34,106.5,349
34,103.5,355
34,100.5,329
34,97.5,337
34,94.5,289
34,91.5,258
34,88.5,242
34,85.5,236
34,82.5,190
34,79.5,192
34,76.5,158
34,73.5,140
34,70.5,135
34,67.5,81
34,64.5,88
34,61.5,79
34,58.5,60
34,55.5,42
34,52.5,37
34,49.5,22
34,46.5,20
34,43.5,14
34,40.5,15
34,37.5,9
34,34.5,9
34,31.5,7
34,28.5,9
34,25.5,3
34,22.5,8
34,19.5,4
34,16.5,5
34,13.5,1
34,10.5,1
34,7.5,1
34,4.5,1
34,1.5,762
35,398,0
35,394,0
35,390,0
35,386,0
35,382,0
35,378,0
35,374,0
35,370,2
35,366,1
35,362,8
35,358,10
35,354,14
35,350,36
35,346,53
35,342,81
35,338,97
35,334,152
35,330,158
35,326,172
35,322,197
35,318,180
35,314,232
35,310,233
35,306,272
35,302,256
35,298,232
35,294,253
35,290,237
35,286,222
35,282,222
35,278,238
35,274,256
35,270,244
35,266,265
35,262,255
35,258,251
35,254,262
35,250,263
35,246,239
35,242,240
35,238,281
35,234,273
35,230,235
35,226,249
35,222,254
35,218,253
35,214,258
35,210,214
35,206,253
35,202,217
35,198,225
35,194,221
35,190,202
35,186,227
35,182,216
35,178,197
35,174,216
35,170,190
35,166,196
35,162,191
35,158,188
35,154,178
35,150,192
35,146,190
35,142,191
35,138,168
35,134,182
35,130,156
35,126,175
35,122,144
35,118,128
35,114,121
35,110,102
35,106,94
35,102,81
35,98,68
35,94,64
35,90,48
35,86,47
35,82,40
35,78,34
35,74,26
35,70,23
35,66,18
35,62,16
35,58,16
35,54,11
35,50,10
35,46,9
35,42,2
35,38,5
35,34,2
35,30,5
35,26,2
35,22,3
35,18,4
35,14,0
35,10,1
35,6,1
35,2,522
36,497.5,0
36,492.5,0
36,487.5,0
36,482.5,0
36,477.5,0
36,472.5,0
36,467.5,1
36,462.5,1
36,457.5,4
36,452.5,14
36,447.5,16
36,442.5,42
36,437.5,42
36,432.5,69
36,427.5,84
36,422.5,131
36,417.5,145
36,412.5,147
36,407.5,200
36,402.5,176
36,397.5,213
36,392.5,218
36,387.5,237
36,382.5,243
36,377.5,238
36,372.5,255
36,367.5,217
36,362.5,254
36,357.5,204
36,352.5,228
36,347.5,254
36,342.5,242
36,337.5,230
36,332.5,243
36,327.5,254
36,322.5,272
36,317.5,233
36,312.5,251
36,307.5,245
36,302.5,247
36,297.5,246
36,292.5,273
36,287.5,249
36,282.5,251
36,277.5,217
36,272.5,257
36,267.5,207
36,262.5,206
36,257.5,229
36,252.5,234
36,247.5,236
36,242.5,208
36,237.5,212
36,232.5,210
36,227.5,201
36,222.5,190
36,217.5,200
36,212.5,167
36,207.5,222
36,202.5,184
36,197.5,188
36,192.5,162
36,187.5,161
36,182.5,160
36,177.5,170
36,172.5,171
36,167.5,168
36,162.5,169
36,157.5,178
36,152.5,166
36,147.5,156
36,142.5,135
36,137.5,140
36,132.5,96
36,127.5,76
36,122.5,84
36,117.5,72
36,112.5,73
36,107.5,51
36,102.5,47
36,97.5,34
36,92.5,40
36,87.5,15
36,82.5,16
36,77.5,20
36,72.5,15
36,67.5,14
36,62.5,9
36,57.5,11
36,52.5,4
36,47.5,3
36,42.5,3
36,37.5,2
36,32.5,1
36,27.5,5
36,22.5,3
36,17.5,2
36,12.5,0
36,7.5,0
36,2.5,517
37,298.5,0
37,295.5,0
37,292.5,0
37,289.5,0
37,286.5,0
37,283.5,0
37,280.5,0
37,277.5,0
37,274.5,0
37,271.5,1
37,268.5,3
37,265.5,2
37,262.5,1
37,259.5,6
37,256.5,24
37,253.5,38
37,250.5,53
37,247.5,70
37,244.5,111
37,241.5,160
37,238.5,198
37,235.5,210
37,232.5,293
37,229.5,328
37,226.5,391
37,223.5,398
37,220.5,431
37,217.5,511
37,214.5,556
37,211.5,502
37,208.5,554
37,205.5,582
37,202.5,589
37,199.5,609
37,196.5,644
37,193.5,715
37,190.5,599
37,187.5,709
37,184.5,679
37,181.5,604
37,178.5,665
37,175.5,701
37,172.5,759
37,169.5,781
37,166.5,703
37,163.5,785
37,160.5,780
37,157.5,819
37,154.5,813
37,151.5,834
37,148.5,833
37,145.5,799
37,142.5,815
37,139.5,858
37,136.5,938
37,133.5,803
37,130.5,875
37,127.5,805
37,124.5,797
37,121.5,717
37,118.5,690
37,115.5,655
37,112.5,630
37,109.5,588
37,106.5,553
37,103.5,475
37,100.5,421
37,97.5,409
37,94.5,365
37,91.5,303
37,88.5,256
37,85.5,227
37,82.5,227
37,79.5,161
37,76.5,166
37,73.5,130
37,70.5,113
37,67.5,85
37,64.5,61
37,61.5,73
37,58.5,58
37,55.5,49
37,52.5,45
37,49.5,31
37,46.5,25
37,43.5,21
37,40.5,8
37,37.5,14
37,34.5,8
37,31.5,8
37,28.5,4
37,25.5,7
37,22.5,2
37,19.5,3
37,16.5,4
37,13.5,1
37,10.5,3
37,7.5,1
37,4.5,0
37,1.5,1507
38,298.5,0
38,295.5,0
38,292.5,0
38,289.5,0
38,286.5,0
38,283.5,0
38,280.5,0
38,277.5,0
38,274.5,0
38,271.5,0
38,268.5,4
38,265.5,5
38,262.5,19
38,259.5,30
38,256.5,48
38,253.5,65
38,250.5,110
38,247.5,152
38,244.5,225
38,241.5,258
38,238.5,317
38,235.5,343
38,232.5,404
38,229.5,466
38,226.5,507
38,223.5,537
38,220.5,555
38,217.5,594
38,214.5,641
38,211.5,637
38,208.5,676
38,205.5,653
38,202.5,680
38,199.5,660
38,196.5,683
38,193.5,657
38,190.5,693
38,187.5,774
38,184.5,694
38,181.5,740
38,178.5,798
38,175.5,747
38,172.5,807
38,169.5,828
38,166.5,810
38,163.5,783
38,160.5,837
38,157.5,884
38,154.5,859
38,151.5,866
38,148.5,904
38,145.5,865
38,142.5,848
38,139.5,858
38,136.5,780
38,133.5,767
38,130.5,744
38,127.5,736
38,124.5,679
38,121.5,633
38,118.5,586
38,115.5,512
38,112.5,486
38,109.5,454
38,106.5,385
38,103.5,395
38,100.5,311
38,97.5,256
38,94.5,249
38,91.5,214
38,88.5,187
38,85.5,145
38,82.5,136
38,79.5,114
38,76.5,92
38,73.5,78
38,70.5,64
38,67.5,49
38,64.5,39
38,61.5,54
38,58.5,37
38,55.5,38
38,52.5,27
38,49.5,20
38,46.5,25
38,43.5,18
38,40.5,5
38,37.5,11
38,34.5,6
38,31.5,8
38,28.5,5
38,25.5,2
38,22.5,0
38,19.5,2
38,16.5,4
38,13.5,3
38,10.5,3
38,7.5,1
38,4.5,0
38,1.5,1553
40,398,0
40,394,0
40,390,0
40,386,0
40,382,0
40,378,0
40,374,0
40,370,0
40,366,0
40,362,0
40,358,3
40,354,10
40,350,12
40,346,27
40,342,56
40,338,73
40,334,112
40,330,166
40,326,215
40,322,284
40,318,344
40,314,341
40,310,410
40,306,485
40,302,500
40,298,542
40,294,595
40,290,555
40,286,589
40,282,633
40,278,660
40,274,630
40,270,656
40,266,592
40,262,665
40,258,719
40,254,703
40,250,732
40,246,740
40,242,734
40,238,736
40,234,762
40,230,735
40,226,739
40,222,819
40,218,815
40,214,799
40,210,809
40,206,785
40,202,815
40,198,761
40,194,743
40,190,742
40,186,688
40,182,690
40,178,588
40,174,571
40,170,509
40,166,492
40,162,497
40,158,450
40,154,380
40,150,345
40,146,301
40,142,242
40,138,246
40,134,192
40,130,195
40,126,136
40,122,102
40,118,114
40,114,90
40,110,81
40,106,53
40,102,46
40,98,47
40,94,47
40,90,28
40,86,26
40,82,26
40,78,32
40,74,23
40,70,17
40,66,14
40,62,18
40,58,16
40,54,9
40,50,13
40,46,10
40,42,9
40,38,4
40,34,6
40,30,4
40,26,1
40,22,1
40,18,3
40,14,2
40,10,4
40,6,0
40,2,1310
42,398,0
42,394,0
42,390,0
42,386,0
42,382,0
42,378,0
42,374,0
42,370,0
42,366,0
42,362,2
42,358,1
42,354,6
42,350,13
42,346,32
42,342,49
42,338,58
42,334,108
42,330,147
42,326,199
42,322,260
42,318,304
42,314,360
42,310,405
42,306,482
42,302,494
42,298,518
42,294,534
42,290,612
42,286,624
42,282,643
42,278,685
42,274,680
42,270,691
42,266,738
42,262,702
42,258,688
42,254,733
42,250,793
42,246,771
42,242,800
42,238,790
42,234,829
42,230,920
42,226,834
42,222,864
42,218,911
42,214,871
42,210,834
42,206,911
42,202,849
42,198,867
42,194,886
42,190,839
42,186,737
42,182,739
42,178,675
42,174,626
42,170,612
42,166,644
42,162,564
42,158,491
42,154,441
42,150,416
42,146,397
42,142,327
42,138,307
42,134,255
42,130,262
42,126,179
42,122,182
42,118,154
42,114,124
42,110,132
42,106,82
42,102,87
42,98,68
42,94,65
42,90,42
42,86,43
42,82,43
42,78,35
42,74,32
42,70,19
42,66,24
42,62,23
42,58,17
42,54,15
42,50,11
42,46,11
42,42,11
42,38,7
42,34,6
42,30,5
42,26,5
42,22,0
42,18,6
42,14,2
42,10,4
42,6,0
42,2,1504
44,497.5,0
44,492.5,0
44,487.5,0
44,482.5,0
44,477.5,0
44,472.5,0
44,467.5,0
44,462.5,0
44,457.5,0
44,452.5,0
44,447.5,2
44,442.5,9
44,437.5,12
44,432.5,32
44,427.5,42
44,422.5,71
44,417.5,89
44,412.5,174
44,407.5,222
44,402.5,281
44,397.5,296
44,392.5,361
44,387.5,414
44,382.5,453
44,377.5,459
44,372.5,550
44,367.5,563
44,362.5,603
44,357.5,592
44,352.5,610
44,347.5,615
44,342.5,645
44,337.5,656
44,332.5,709
44,327.5,652
44,322.5,677
44,317.5,729
44,312.5,809
44,307.5,711
44,302.5,795
44,297.5,705
44,292.5,769
44,287.5,812
44,282.5,820
44,277.5,819
44,272.5,830
44,267.5,791
44,262.5,754
44,257.5,794
44,252.5,782
44,247.5,777
44,242.5,716
44,237.5,689
44,232.5,654
44,227.5,586
44,222.5,568
44,217.5,505
44,212.5,495
44,207.5,473
44,202.5,430
44,197.5,361
44,192.5,389
44,187.5,319
44,182.5,244
44,177.5,237
44,172.5,195
44,167.5,184
44,162.5,168
44,157.5,143
44,152.5,111
44,147.5,106
44,142.5,98
44,137.5,67
44,132.5,67
44,127.5,67
44,122.5,41
44,117.5,39
44,112.5,35
44,107.5,33
44,102.5,20
44,97.5,25
44,92.5,17
44,87.5,13
44,82.5,17
44,77.5,12
44,72.5,12
44,67.5,11
44,62.5,20
44,57.5,14
44,52.5,10
44,47.5,10
44,42.5,9
44,37.5,4
44,32.5,9
44,27.5,4
44,22.5,1
44,17.5,4
44,12.5,1
44,7.5,3
44,2.5,1284
45,298.5,0
45,295.5,0
45,292.5,0
45,289.5,0
45,286.5,0
45,283.5,0
45,280.5,0
45,277.5,0
45,274.5,0
45,271.5,0
45,268.5,1
45,265.5,5
45,262.5,4
45,259.5,14
45,256.5,22
45,253.5,31
45,250.5,40
45,247.5,72
45,244.5,80
45,241.5,118
45,238.5,141
45,235.5,175
45,232.5,208
45,229.5,252
45,226.5,345
45,223.5,337
45,220.5,420
45,217.5,425
45,214.5,524
45,211.5,584
45,208.5,603
45,205.5,633
45,202.5,682
45,199.5,708
45,196.5,710
45,193.5,813
45,190.5,801
45,187.5,815
45,184.5,840
45,181.5,841
45,178.5,819
45,175.5,862
45,172.5,843
45,169.5,810
45,166.5,878
45,163.5,916
45,160.5,879
45,157.5,923
45,154.5,967
45,151.5,971
45,148.5,1006
45,145.5,977
45,142.5,1003
45,139.5,987
45,136.5,982
45,133.5,1078
45,130.5,1070
45,127.5,979
45,124.5,1057
45,121.5,1048
45,118.5,981
45,115.5,980
45,112.5,1003
45,109.5,979
45,106.5,862
45,103.5,872
45,100.5,881
45,97.5,827
45,94.5,836
45,91.5,727
45,88.5,610
45,85.5,601
45,82.5,525
45,79.5,466
45,76.5,444
45,73.5,370
45,70.5,317
45,67.5,285
45,64.5,253
45,61.5,172
45,58.5,173
45,55.5,141
45,52.5,111
45,49.5,72
45,46.5,76
45,43.5,44
45,40.5,43
45,37.5,33
45,34.5,26
45,31.5,12
45,28.5,10
45,25.5,7
45,22.5,11
45,19.5,7
45,16.5,7
45,13.5,5
45,10.5,6
45,7.5,4
45,4.5,1
45,1.5,1821
49,398,0
49,394,0
49,390,0
49,386,0
49,382,0
49,378,0
49,374,0
49,370,0
49,366,0
49,362,0
49,358,0
49,354,0
49,350,5
49,346,6
49,342,13
49,338,10
49,334,22
49,330,39
49,326,65
49,322,97
49,318,100
49,314,139
49,310,156
49,306,204
49,302,227
49,298,293
49,294,362
49,290,393
49,286,393
49,282,383
49,278,494
49,274,493
49,270,530
49,266,511
49,262,548
49,258,522
49,254,580
49,250,556
49,246,592
49,242,583
49,238,620
49,234,594
49,230,671
49,226,656
49,222,637
49,218,720
49,214,674
49,210,718
49,206,726
49,202,751
49,198,758
49,194,791
49,190,761
49,186,815
49,182,786
49,178,787
49,174,797
49,170,765
49,166,795
49,162,718
49,158,794
49,154,666
49,150,650
49,146,625
49,142,587
49,138,504
49,134,502
49,130,421
49,126,371
49,122,334
49,118,292
49,114,258
49,110,226
49,106,206
49,102,151
49,98,135
49,94,110
49,90,84
49,86,71
49,82,45
49,78,48
49,74,45
49,70,36
49,66,29
49,62,14
49,58,23
49,54,11
49,50,12
49,46,10
49,42,11
49,38,6
49,34,5
49,30,4
49,26,3
49,22,6
49,18,6
49,14,4
49,10,5
49,6,4
49,2,1265
50,398,0
50,394,0
50,390,0
50,386,0
50,382,0
50,378,0
50,374,0
50,370,0
50,366,0
50,362,1
50,358,2
50,354,3
50,350,6
50,346,8
50,342,7
50,338,22
50,334,18
50,330,28
50,326,34
50,322,49
50,318,60
50,314,55
50,310,70
50,306,103
50,302,94
50,298,104
50,294,113
50,290,136
50,286,119
50,282,142
50,278,150
50,274,150
50,270,179
50,266,169
50,262,156
50,258,175
50,254,198
50,250,213
50,246,181
50,242,179
50,238,192
50,234,198
50,230,196
50,226,212
50,222,184
50,218,174
50,214,190
50,210,178
50,206,183
50,202,167
50,198,201
50,194,174
50,190,162
50,186,175
50,182,160
50,178,164
50,174,163
50,170,163
50,166,171
50,162,154
50,158,143
50,154,174
50,150,155
50,146,146
50,142,158
50,138,140
50,134,154
50,130,143
50,126,157
50,122,104
50,118,110
50,114,104
50,110,91
50,106,81
50,102,68
50,98,72
50,94,69
50,90,52
50,86,42
50,82,42
50,78,51
50,74,43
50,70,29
50,66,25
50,62,17
50,58,16
50,54,5
50,50,9
50,46,3
50,42,5
50,38,1
50,34,2
50,30,2
50,26,2
50,22,3
50,18,1
50,14,2
50,10,1
50,6,1
50,2,362
51,497.5,0
51,492.5,0
51,487.5,0
51,482.5,0
51,477.5,0
51,472.5,0
51,467.5,0
51,462.5,0
51,457.5,0
51,452.5,2
51,447.5,2
51,442.5,4
51,437.5,8
51,432.5,11
51,427.5,12
51,422.5,24
51,417.5,24
51,412.5,32
51,407.5,33
51,402.5,37
51,397.5,50
51,392.5,56
51,387.5,86
51,382.5,89
51,377.5,110
51,372.5,98
51,367.5,111
51,362.5,93
51,357.5,143
51,352.5,120
51,347.5,124
51,342.5,153
51,337.5,171
51,332.5,150
51,327.5,178
51,322.5,192
51,317.5,165
51,312.5,195
51,307.5,187
51,302.5,193
51,297.5,214
51,292.5,174
51,287.5,184
51,282.5,149
51,277.5,180
51,272.5,149
51,267.5,158
51,262.5,174
51,257.5,148
51,252.5,176
51,247.5,154
51,242.5,143
51,237.5,156
51,232.5,151
51,227.5,166
51,222.5,149
51,217.5,137
51,212.5,136
51,207.5,140
51,202.5,175
51,197.5,128
51,192.5,131
51,187.5,133
51,182.5,149
51,177.5,132
